"data","UR"
2007-10-25,95.5833333333333
2007-10-26,81.7916666666667
2007-10-27,88.3333333333333
2007-10-28,83.2083333333333
2007-10-29,78.2083333333333
2007-10-30,82.1666666666667
2007-10-31,77.9166666666667
2007-11-01,72.4166666666667
2007-11-02,74.5833333333333
2007-11-03,83.5833333333333
2007-11-04,86.9166666666667
2007-11-05,91.8333333333333
2007-11-06,85.75
2007-11-07,84
2007-11-08,83.4583333333333
2007-11-09,69.9583333333333
2007-11-10,74.625
2007-11-11,82.7083333333333
2007-11-12,92.25
2007-11-13,79.7916666666667
2007-11-14,76.625
2007-11-15,94.8333333333333
2007-11-16,85.4583333333333
2007-11-17,81.2916666666667
2007-11-18,73.25
2007-11-19,86.6666666666667
2007-11-20,80.4583333333333
2007-11-21,76.9583333333333
2007-11-22,69.5416666666667
2007-11-23,75.6666666666667
2007-11-24,76.1666666666667
2007-11-25,76.2916666666667
2007-11-26,85.5
2007-11-27,90.1666666666667
2007-11-28,70.0833333333333
2007-11-29,73.4166666666667
2007-11-30,75.4166666666667
2007-12-01,78.7083333333333
2007-12-02,67.1666666666667
2007-12-03,74.25
2007-12-04,78
2007-12-05,78.9166666666667
2007-12-06,82.5833333333333
2007-12-07,93.625
2007-12-08,81.9583333333333
2007-12-09,81.1666666666667
2007-12-10,85.1666666666667
2007-12-11,73.75
2007-12-12,93.5416666666667
2007-12-13,91.7916666666667
2007-12-14,90.625
2007-12-15,86
2007-12-16,82.0833333333333
2007-12-17,77.0833333333333
2007-12-18,76.6666666666667
2007-12-19,94.7916666666667
2007-12-20,87.25
2007-12-21,83.75
2007-12-22,78.4166666666667
2007-12-23,84.7916666666667
2007-12-24,77.2083333333333
2007-12-25,79
2007-12-26,76.4583333333333
2007-12-27,63.625
2007-12-28,58
2007-12-29,68.25
2007-12-30,67.5
2007-12-31,73.5833333333333
2008-01-01,80.125
2008-01-02,85.7083333333333
2008-01-03,75.0833333333333
2008-01-04,74.75
2008-01-05,86.5
2008-01-06,82.1666666666667
2008-01-07,77.0833333333333
2008-01-08,77.9166666666667
2008-01-09,76.6666666666667
2008-01-10,73.0416666666667
2008-01-11,73.5
2008-01-12,87.2083333333333
2008-01-13,91.5
2008-01-14,84.9166666666667
2008-01-15,79.2916666666667
2008-01-16,72.5416666666667
2008-01-17,72.7083333333333
2008-01-18,82.0416666666667
2008-01-19,85.875
2008-01-20,94
2008-01-21,88.0416666666667
2008-01-22,88.3333333333333
2008-01-23,81.4166666666667
2008-01-24,76.9583333333333
2008-01-25,84.4166666666667
2008-01-26,78.0833333333333
2008-01-27,77.7083333333333
2008-01-28,84.3333333333333
2008-01-29,96.7083333333333
2008-01-30,91.1666666666667
2008-01-31,88.4166666666667
2008-02-01,81.5833333333333
2008-02-02,69.0833333333333
2008-02-03,78.8333333333333
2008-02-04,89.625
2008-02-05,84.2916666666667
2008-02-06,87.0416666666667
2008-02-07,91.7083333333333
2008-02-08,84.4166666666667
2008-02-09,77.5416666666667
2008-02-10,79.9166666666667
2008-02-11,77.5
2008-02-12,78.375
2008-02-13,77.0416666666667
2008-02-14,77.7083333333333
2008-02-15,83.0833333333333
2008-02-16,80.6666666666667
2008-02-17,75.7916666666667
2008-02-18,86.4166666666667
2008-02-19,83.25
2008-02-20,86.5833333333333
2008-02-21,86.7083333333333
2008-02-22,82.7083333333333
2008-02-23,87.375
2008-02-24,91.2916666666667
2008-02-25,82
2008-02-26,81.9166666666667
2008-02-27,81.5416666666667
2008-02-28,75.625
2008-02-29,82.75
2008-03-01,81.9166666666667
2008-03-02,68.5
2008-03-03,61.125
2008-03-04,58.2916666666667
2008-03-05,63.5416666666667
2008-03-06,67.875
2008-03-07,74.625
2008-03-08,79.4583333333333
2008-03-09,81.5
2008-03-10,81.2916666666667
2008-03-11,82.6666666666667
2008-03-12,82.9583333333333
2008-03-13,95.375
2008-03-14,84.5833333333333
2008-03-15,87.875
2008-03-16,86.875
2008-03-17,94.875
2008-03-18,83
2008-03-19,79.5416666666667
2008-03-20,80.5
2008-03-21,82.2916666666667
2008-03-22,82.5
2008-03-23,82.0416666666667
2008-03-24,84.0833333333333
2008-03-25,85.6666666666667
2008-03-26,82.375
2008-03-27,80.2083333333333
2008-03-28,77.9583333333333
2008-03-29,84.1666666666667
2008-03-30,83.625
2008-03-31,76.7916666666667
2008-04-01,78.3333333333333
2008-04-02,78.4166666666667
2008-04-03,91.625
2008-04-04,88.9166666666667
2008-04-05,84.0833333333333
2008-04-06,88.5833333333333
2008-04-07,89.2916666666667
2008-04-08,87.625
2008-04-09,84.625
2008-04-10,86.25
2008-04-11,76.75
2008-04-12,70.2083333333333
2008-04-13,68.5
2008-04-14,86.3333333333333
2008-04-15,93.2083333333333
2008-04-16,85.125
2008-04-17,83.6666666666667
2008-04-18,83.3333333333333
2008-04-19,85.4583333333333
2008-04-20,92.25
2008-04-21,88.1666666666667
2008-04-22,84.7916666666667
2008-04-23,76.5
2008-04-24,73.7083333333333
2008-04-25,74.5833333333333
2008-04-26,73.2916666666667
2008-04-27,71.0416666666667
2008-04-28,67.0416666666667
2008-04-29,77
2008-04-30,92.2916666666667
2008-05-01,86.375
2008-05-02,96.25
2008-05-03,75.5
2008-05-04,70.7083333333333
2008-05-05,70.5
2008-05-06,70.2083333333333
2008-05-07,76.5
2008-05-08,77
2008-05-09,84.375
2008-05-10,84.3333333333333
2008-05-11,83.4583333333333
2008-05-12,82.5833333333333
2008-05-13,84.75
2008-05-14,84.6666666666667
2008-05-15,81.4583333333333
2008-05-16,77.0416666666667
2008-05-17,84.625
2008-05-18,79.625
2008-05-19,73.875
2008-05-20,71.9583333333333
2008-05-21,71.1666666666667
2008-05-22,72.4583333333333
2008-05-23,72.6666666666667
2008-05-24,69.2083333333333
2008-05-25,66.7083333333333
2008-05-26,74.7083333333333
2008-05-27,76.2083333333333
2008-05-28,69.625
2008-05-29,78.4583333333333
2008-05-30,92.5833333333333
2008-05-31,80.3333333333333
2008-06-01,94.125
2008-06-02,86.1666666666667
2008-06-03,79.25
2008-06-04,86
2008-06-05,81.4583333333333
2008-06-06,78.625
2008-06-07,86.8333333333333
2008-06-08,78.2083333333333
2008-06-09,65.4166666666667
2008-06-10,69.4166666666667
2008-06-11,86.9166666666667
2008-06-12,83.7916666666667
2008-06-13,87.9166666666667
2008-06-14,71
2008-06-15,70.7083333333333
2008-06-16,75.2916666666667
2008-06-17,80.8333333333333
2008-06-18,78.625
2008-06-19,83.7916666666667
2008-06-20,70.0416666666667
2008-06-21,81.2083333333333
2008-06-22,86.9166666666667
2008-06-23,93.5
2008-06-24,92.6666666666667
2008-06-25,92.5833333333333
2008-06-26,84.2083333333333
2008-06-27,85
2008-06-28,80.8333333333333
2008-06-29,78
2008-06-30,83.125
2008-07-01,73.1666666666667
2008-07-02,83.4583333333333
2008-07-03,82.875
2008-07-04,81.75
2008-07-05,80.3333333333333
2008-07-06,79.1666666666667
2008-07-07,74.4583333333333
2008-07-08,72.7083333333333
2008-07-09,78
2008-07-10,77.8333333333333
2008-07-11,82.75
2008-07-12,83.125
2008-07-13,81.2916666666667
2008-07-14,75.4166666666667
2008-07-15,76.2916666666667
2008-07-16,68.4583333333333
2008-07-17,66.375
2008-07-18,65.7083333333333
2008-07-19,68.8333333333333
2008-07-20,67.4583333333333
2008-07-21,68.5416666666667
2008-07-22,61.6666666666667
2008-07-23,69.7916666666667
2008-07-24,74.7916666666667
2008-07-25,80.6666666666667
2008-07-26,74.875
2008-07-27,74.875
2008-07-28,63.0833333333333
2008-07-29,73.1666666666667
2008-07-30,62.4583333333333
2008-07-31,67.5
2008-08-01,77.7916666666667
2008-08-02,61.7083333333333
2008-08-03,88.25
2008-08-04,84.125
2008-08-05,84
2008-08-06,90.6666666666667
2008-08-07,88.75
2008-08-08,95.7083333333333
2008-08-09,96.0416666666667
2008-08-10,88.7083333333333
2008-08-11,81.9166666666667
2008-08-12,74.875
2008-08-13,91.1666666666667
2008-08-14,88.4166666666667
2008-08-15,84.625
2008-08-16,63.8333333333333
2008-08-17,55.125
2008-08-18,57.375
2008-08-19,60.25
2008-08-20,64.7083333333333
2008-08-21,64.9583333333333
2008-08-22,83.0416666666667
2008-08-23,92.3333333333333
2008-08-24,82.3333333333333
2008-08-25,67.9583333333333
2008-08-26,79.625
2008-08-27,72.7083333333333
2008-08-28,67.2916666666667
2008-08-29,74
2008-08-30,89.6666666666667
2008-08-31,79.9166666666667
2008-09-01,72.2916666666667
2008-09-02,65.2916666666667
2008-09-03,56.5
2008-09-04,63.2916666666667
2008-09-05,79.1666666666667
2008-09-06,70.9583333333333
2008-09-07,78.8333333333333
2008-09-08,88.4583333333333
2008-09-09,84.3333333333333
2008-09-10,80.4583333333333
2008-09-11,62.3333333333333
2008-09-12,74.8333333333333
2008-09-13,81.1666666666667
2008-09-14,92.7083333333333
2008-09-15,92.875
2008-09-16,91.125
2008-09-17,80.25
2008-09-18,76.4583333333333
2008-09-19,75.0416666666667
2008-09-20,82.3333333333333
2008-09-21,83
2008-09-22,63.7083333333333
2008-09-23,78.5
2008-09-24,88.625
2008-09-25,78.9166666666667
2008-09-26,86.1666666666667
2008-09-27,84.625
2008-09-28,87.6666666666667
2008-09-29,77.9166666666667
2008-09-30,80.8333333333333
2008-10-01,82.25
2008-10-02,79.125
2008-10-03,78.0833333333333
2008-10-04,83.0416666666667
2008-10-05,91.125
2008-10-06,95.2916666666667
2008-10-07,91.9583333333333
2008-10-08,93.0416666666667
2008-10-09,89.8333333333333
2008-10-10,77.1666666666667
2008-10-11,80.875
2008-10-12,77.1666666666667
2008-10-13,66.0416666666667
2008-10-14,60.875
2008-10-15,63.9166666666667
2008-10-16,79.75
2008-10-17,90.2916666666667
2008-10-18,93.375
2008-10-19,92.9166666666667
2008-10-20,85.0833333333333
2008-10-21,77.4166666666667
2008-10-22,76.2916666666667
2008-10-23,77.9583333333333
2008-10-24,79.3333333333333
2008-10-25,84.375
2008-10-26,60.5833333333333
2008-10-27,74.0416666666667
2008-10-28,90.7916666666667
2008-10-29,86.9166666666667
2008-10-30,82.2083333333333
2008-10-31,90.2916666666667
2008-11-01,76.5833333333333
2008-11-02,84.5416666666667
2008-11-03,80.6666666666667
2008-11-04,79.8333333333333
2008-11-05,77.5833333333333
2008-11-06,82
2008-11-07,81.1666666666667
2008-11-08,83.3333333333333
2008-11-09,79.8333333333333
2008-11-10,84.875
2008-11-11,84.8333333333333
2008-11-12,84.2083333333333
2008-11-13,86.2083333333333
2008-11-14,86.25
2008-11-15,69.2083333333333
2008-11-16,80.9166666666667
2008-11-17,94.1666666666667
2008-11-18,86.25
2008-11-19,85.375
2008-11-20,77.625
2008-11-21,73.7083333333333
2008-11-22,82.5833333333333
2008-11-23,82.625
2008-11-24,81.2083333333333
2008-11-25,84.1666666666667
2008-11-26,81
2008-11-27,84.5416666666667
2008-11-28,81.5
2008-11-29,79.5416666666667
2008-11-30,79.9166666666667
2008-12-01,66.25
2008-12-02,77.375
2008-12-03,84.25
2008-12-04,75.9583333333333
2008-12-05,70.2083333333333
2008-12-06,75.2083333333333
2008-12-07,76
2008-12-08,66.0416666666667
2008-12-09,53.5833333333333
2008-12-10,66.25
2008-12-11,89.75
2008-12-12,84.0833333333333
2008-12-13,79.2083333333333
2008-12-14,86.375
2008-12-15,86.375
2008-12-16,88.9583333333333
2008-12-17,89.3333333333333
2008-12-18,87.0833333333333
2008-12-19,88.375
2008-12-20,85.375
2008-12-21,84.7083333333333
2008-12-22,86.5416666666667
2008-12-23,82.875
2008-12-24,72.5833333333333
2008-12-25,86.7916666666667
2008-12-26,93.6666666666667
2008-12-27,89.0833333333333
2008-12-28,82.4583333333333
2008-12-29,72.7083333333333
2008-12-30,80.2916666666667
2008-12-31,80.9166666666667
2009-01-01,80.875
2009-01-02,90.9166666666667
2009-01-03,85.375
2009-01-04,88.4583333333333
2009-01-05,89.125
2009-01-06,84.7916666666667
2009-01-07,81.0833333333333
2009-01-08,79
2009-01-09,81.3333333333333
2009-01-10,77.1666666666667
2009-01-11,73.2916666666667
2009-01-12,68.875
2009-01-13,65.5416666666667
2009-01-14,82.0833333333333
2009-01-15,74.2916666666667
2009-01-16,78.25
2009-01-17,84.5
2009-01-18,77.875
2009-01-19,75.75
2009-01-20,86.625
2009-01-21,91.1666666666667
2009-01-22,90.7916666666667
2009-01-23,86.4166666666667
2009-01-24,86.4583333333333
2009-01-25,84.5
2009-01-26,89.0416666666667
2009-01-27,89.3333333333333
2009-01-28,89.125
2009-01-29,81.5
2009-01-30,82.75
2009-01-31,73
2009-02-01,71.8333333333333
2009-02-02,82.875
2009-02-03,79.1666666666667
2009-02-04,80.875
2009-02-05,87.125
2009-02-06,79
2009-02-07,79.4166666666667
2009-02-08,86.2083333333333
2009-02-09,86.0833333333333
2009-02-10,80.9583333333333
2009-02-11,78.875
2009-02-12,88.125
2009-02-13,87.4583333333333
2009-02-14,88.75
2009-02-15,89.5
2009-02-16,84.9166666666667
2009-02-17,77.2916666666667
2009-02-18,79.25
2009-02-19,77.2083333333333
2009-02-20,77.7916666666667
2009-02-21,80.3333333333333
2009-02-22,81.0416666666667
2009-02-23,78.0833333333333
2009-02-24,88.1666666666667
2009-02-25,88.2916666666667
2009-02-26,86.5
2009-02-27,78.1666666666667
2009-02-28,79.375
2009-03-01,79.9166666666667
2009-03-02,72.6666666666667
2009-03-03,79.7083333333333
2009-03-04,79.4166666666667
2009-03-05,76.5833333333333
2009-03-06,81.4166666666667
2009-03-07,87.0833333333333
2009-03-08,77.4583333333333
2009-03-09,80.625
2009-03-10,81.9583333333333
2009-03-11,85.8333333333333
2009-03-12,78.3333333333333
2009-03-13,85.8333333333333
2009-03-14,82
2009-03-15,83.7916666666667
2009-03-16,80.1666666666667
2009-03-17,83.2916666666667
2009-03-18,87.4166666666667
2009-03-19,81.9166666666667
2009-03-20,77.1666666666667
2009-03-21,80.7083333333333
2009-03-22,84.6666666666667
2009-03-23,84
2009-03-24,83.3333333333333
2009-03-25,78.3333333333333
2009-03-26,77.25
2009-03-27,81.375
2009-03-28,88.6666666666667
2009-03-29,86.375
2009-03-30,83.125
2009-03-31,80.9166666666667
2009-04-01,82.7083333333333
2009-04-02,83.0416666666667
2009-04-03,80
2009-04-04,77.6666666666667
2009-04-05,79.8333333333333
2009-04-06,89.375
2009-04-07,85
2009-04-08,80.6666666666667
2009-04-09,83.4166666666667
2009-04-10,80.8333333333333
2009-04-11,72.1666666666667
2009-04-12,85.875
2009-04-13,89.8333333333333
2009-04-14,87.8333333333333
2009-04-15,84.1666666666667
2009-04-16,80.9166666666667
2009-04-17,82.1666666666667
2009-04-18,78.4166666666667
2009-04-19,71.25
2009-04-20,83.25
2009-04-21,88.1666666666667
2009-04-22,80.25
2009-04-23,85.2916666666667
2009-04-24,89.9583333333333
2009-04-25,88.625
2009-04-26,84
2009-04-27,86.5833333333333
2009-04-28,82.5833333333333
2009-04-29,80
2009-04-30,75.3333333333333
2009-05-01,83.5833333333333
2009-05-02,82.5
2009-05-03,81.5416666666667
2009-05-04,82.9166666666667
2009-05-05,70.8333333333333
2009-05-06,67.5833333333333
2009-05-07,73.0416666666667
2009-05-08,81.7083333333333
2009-05-09,79.4166666666667
2009-05-10,86.7916666666667
2009-05-11,82.4583333333333
2009-05-12,79.5833333333333
2009-05-13,74.9583333333333
2009-05-14,68.0416666666667
2009-05-15,91.25
2009-05-16,80.375
2009-05-17,82.1666666666667
2009-05-18,80.1666666666667
2009-05-19,82.0833333333333
2009-05-20,86
2009-05-21,79.5416666666667
2009-05-22,77.7916666666667
2009-05-23,74.3333333333333
2009-05-24,76.875
2009-05-25,74.75
2009-05-26,77.4166666666667
2009-05-27,89.4166666666667
2009-05-28,92
2009-05-29,93.4583333333333
2009-05-30,84.75
2009-05-31,83.125
2009-06-01,71.75
2009-06-02,70.4166666666667
2009-06-03,77.9166666666667
2009-06-04,70.4166666666667
2009-06-05,72.9583333333333
2009-06-06,75.8333333333333
2009-06-07,77.75
2009-06-08,78.375
2009-06-09,72.25
2009-06-10,92.0416666666667
2009-06-11,91.5833333333333
2009-06-12,93.625
2009-06-13,88
2009-06-14,82.4166666666667
2009-06-15,85.2083333333333
2009-06-16,83.5416666666667
2009-06-17,74.4166666666667
2009-06-18,80
2009-06-19,81.2083333333333
2009-06-20,84.5
2009-06-21,81.875
2009-06-22,79.2083333333333
2009-06-23,66.4166666666667
2009-06-24,76.2916666666667
2009-06-25,94
2009-06-26,92.8333333333333
2009-06-27,91.75
2009-06-28,92.2083333333333
2009-06-29,81.25
2009-06-30,77.4166666666667
2009-07-01,78.6666666666667
2009-07-02,94.625
2009-07-03,94.5833333333333
2009-07-04,85.7916666666667
2009-07-05,84.875
2009-07-06,82.7083333333333
2009-07-07,79.5
2009-07-08,75.6666666666667
2009-07-09,73.375
2009-07-10,88.625
2009-07-11,93.1666666666667
2009-07-12,84.25
2009-07-13,80.5833333333333
2009-07-14,77.0833333333333
2009-07-15,92.5833333333333
2009-07-16,81.3333333333333
2009-07-17,72.7916666666667
2009-07-18,80.0416666666667
2009-07-19,89.1666666666667
2009-07-20,90.4166666666667
2009-07-21,81.375
2009-07-22,72.9583333333333
2009-07-23,88.0833333333333
2009-07-24,95.5833333333333
2009-07-25,96.6666666666667
2009-07-26,92.5416666666667
2009-07-27,94.5
2009-07-28,94.25
2009-07-29,96.2083333333333
2009-07-30,95.625
2009-07-31,95.7916666666667
2009-08-01,89.5833333333333
2009-08-02,79.5
2009-08-03,72.8333333333333
2009-08-04,81.4166666666667
2009-08-05,68.875
2009-08-06,69.2083333333333
2009-08-07,84.7083333333333
2009-08-08,70.5833333333333
2009-08-09,66
2009-08-10,65.375
2009-08-11,90.7916666666667
2009-08-12,80.4166666666667
2009-08-13,76.7916666666667
2009-08-14,61.4166666666667
2009-08-15,57.5
2009-08-16,55.875
2009-08-17,60.5416666666667
2009-08-18,90.3333333333333
2009-08-19,74.2916666666667
2009-08-20,82.625
2009-08-21,90.7916666666667
2009-08-22,87.8333333333333
2009-08-23,91.2916666666667
2009-08-24,89.5416666666667
2009-08-25,93.6666666666667
2009-08-26,86.1666666666667
2009-08-27,80.6666666666667
2009-08-28,72.125
2009-08-29,70.25
2009-08-30,70.625
2009-08-31,66.1666666666667
2009-09-01,64.7916666666667
2009-09-02,58.625
2009-09-03,66.75
2009-09-04,89.4166666666667
2009-09-05,86.1666666666667
2009-09-06,94.2916666666667
2009-09-07,70.5416666666667
2009-09-08,89.2083333333333
2009-09-09,91.625
2009-09-10,90.875
2009-09-11,86.625
2009-09-12,80.0833333333333
2009-09-13,77.0833333333333
2009-09-14,94.0416666666667
2009-09-15,90.75
2009-09-16,84.25
2009-09-17,91.1666666666667
2009-09-18,84.4583333333333
2009-09-19,74.6666666666667
2009-09-20,87.4583333333333
2009-09-21,94.0833333333333
2009-09-22,96.125
2009-09-23,89.5416666666667
2009-09-24,92.0416666666667
2009-09-25,86.0416666666667
2009-09-26,78.8333333333333
2009-09-27,61.4166666666667
2009-09-28,70.125
2009-09-29,93.2916666666667
2009-09-30,91.5416666666667
2009-10-01,85.2083333333333
2009-10-02,75.3333333333333
2009-10-03,91.4166666666667
2009-10-04,90.5
2009-10-05,79.7083333333333
2009-10-06,82.5416666666667
2009-10-07,92.2916666666667
2009-10-08,95.5
2009-10-09,91.8333333333333
2009-10-10,90.0416666666667
2009-10-11,77.5
2009-10-12,79.6666666666667
2009-10-13,92.375
2009-10-14,82.75
2009-10-15,84.25
2009-10-16,89.4583333333333
2009-10-17,94.875
2009-10-18,87.5416666666667
2009-10-19,88.6666666666667
2009-10-20,83.5
2009-10-21,84.1666666666667
2009-10-22,82.4166666666667
2009-10-23,82
2009-10-24,69.625
2009-10-25,87.6666666666667
2009-10-26,86.8333333333333
2009-10-27,93.0833333333333
2009-10-28,91.0833333333333
2009-10-29,93.2083333333333
2009-10-30,85.4583333333333
2009-10-31,78.3333333333333
2009-11-01,78.375
2009-11-02,75.9166666666667
2009-11-03,66.2083333333333
2009-11-04,73.375
2009-11-05,70.25
2009-11-06,68.25
2009-11-07,64.5
2009-11-08,83.5833333333333
2009-11-09,89.0416666666667
2009-11-10,83.5416666666667
2009-11-11,85.4166666666667
2009-11-12,80.8333333333333
2009-11-13,81.9583333333333
2009-11-14,77.625
2009-11-15,87.9583333333333
2009-11-16,86.9166666666667
2009-11-17,80.0416666666667
2009-11-18,74.5416666666667
2009-11-19,67.5833333333333
2009-11-20,80.5416666666667
2009-11-21,92.1666666666667
2009-11-22,81.9166666666667
2009-11-23,87
2009-11-24,85.7083333333333
2009-11-25,80.2916666666667
2009-11-26,80.1666666666667
2009-11-27,81.75
2009-11-28,81.375
2009-11-29,89.2916666666667
2009-11-30,80.625
2009-12-01,89.9583333333333
2009-12-02,86.5833333333333
2009-12-03,84.2083333333333
2009-12-04,92
2009-12-05,85.125
2009-12-06,84.0416666666667
2009-12-07,89.9583333333333
2009-12-08,94.25
2009-12-09,87.7916666666667
2009-12-10,85.3333333333333
2009-12-11,84.9166666666667
2009-12-12,80.75
2009-12-13,92.4583333333333
2009-12-14,84.7083333333333
2009-12-15,84.125
2009-12-16,82.7916666666667
2009-12-17,77.25
2009-12-18,83.9166666666667
2009-12-19,80.2916666666667
2009-12-20,76.75
2009-12-21,74.0416666666667
2009-12-22,74.25
2009-12-23,79.0833333333333
2009-12-24,80.4583333333333
2009-12-25,80.125
2009-12-26,85.5416666666667
2009-12-27,85.0833333333333
2009-12-28,87.1666666666667
2009-12-29,88.75
2009-12-30,87.5833333333333
2009-12-31,84.25
2010-01-01,95.0416666666667
2010-01-02,92.2083333333333
2010-01-03,85.7083333333333
2010-01-04,83.7916666666667
2010-01-05,78.9166666666667
2010-01-06,80.6666666666667
2010-01-07,85.4583333333333
2010-01-08,90.7083333333333
2010-01-09,81.7083333333333
2010-01-10,70.2916666666667
2010-01-11,78.0416666666667
2010-01-12,69.4166666666667
2010-01-13,71.9166666666667
2010-01-14,82.875
2010-01-15,83.375
2010-01-16,84.3333333333333
2010-01-17,82.1666666666667
2010-01-18,80.5416666666667
2010-01-19,80.2916666666667
2010-01-20,74.2083333333333
2010-01-21,86.125
2010-01-22,85.3333333333333
2010-01-23,88.25
2010-01-24,91.0416666666667
2010-01-25,91.2916666666667
2010-01-26,89.75
2010-01-27,85.0833333333333
2010-01-28,89.7916666666667
2010-01-29,93.1666666666667
2010-01-30,87.5833333333333
2010-01-31,84.125
2010-02-01,78.75
2010-02-02,72.9583333333333
2010-02-03,76.625
2010-02-04,80.875
2010-02-05,76.1666666666667
2010-02-06,75.25
2010-02-07,75.25
2010-02-08,68.0833333333333
2010-02-09,68.5416666666667
2010-02-10,84.5416666666667
2010-02-11,82.5833333333333
2010-02-12,82.4166666666667
2010-02-13,74.6666666666667
2010-02-14,64.3333333333333
2010-02-15,70.375
2010-02-16,66.5416666666667
2010-02-17,78.375
2010-02-18,89.125
2010-02-19,80.3333333333333
2010-02-20,74.2083333333333
2010-02-21,73.3333333333333
2010-02-22,75.1666666666667
2010-02-23,73.2083333333333
2010-02-24,79.6666666666667
2010-02-25,92.9583333333333
2010-02-26,82.7916666666667
2010-02-27,80.2083333333333
2010-02-28,90.375
2010-03-01,90.875
2010-03-02,85.6666666666667
2010-03-03,88.0416666666667
2010-03-04,89.2083333333333
2010-03-05,86.4166666666667
2010-03-06,92.2083333333333
2010-03-07,78.75
2010-03-08,76.625
2010-03-09,66.7083333333333
2010-03-10,63.5
2010-03-11,63.4166666666667
2010-03-12,69.875
2010-03-13,67.2916666666667
2010-03-14,79
2010-03-15,80.9166666666667
2010-03-16,78.125
2010-03-17,81.5
2010-03-18,79.5416666666667
2010-03-19,78.5833333333333
2010-03-20,71.9166666666667
2010-03-21,82.7916666666667
2010-03-22,79.4583333333333
2010-03-23,81.6666666666667
2010-03-24,82.7083333333333
2010-03-25,86.8333333333333
2010-03-26,88.5416666666667
2010-03-27,85.5
2010-03-28,84.0416666666667
2010-03-29,86.0416666666667
2010-03-30,89.125
2010-03-31,83.1666666666667
2010-04-01,85.125
2010-04-02,81.0833333333333
2010-04-03,93
2010-04-04,90.7083333333333
2010-04-05,94.75
2010-04-06,94.5833333333333
2010-04-07,89.5833333333333
2010-04-08,85.2916666666667
2010-04-09,88.375
2010-04-10,86.875
2010-04-11,84.625
2010-04-12,80.7916666666667
2010-04-13,79.0833333333333
2010-04-14,79.9583333333333
2010-04-15,76.2083333333333
2010-04-16,73.5833333333333
2010-04-17,72.7916666666667
2010-04-18,71.8333333333333
2010-04-19,73.5416666666667
2010-04-20,69.75
2010-04-21,70.0416666666667
2010-04-22,71.6666666666667
2010-04-23,84.625
2010-04-24,88.4166666666667
2010-04-25,84.5
2010-04-26,67.625
2010-04-27,82.375
2010-04-28,88.0416666666667
2010-04-29,84.625
2010-04-30,80.8333333333333
2010-05-01,80.375
2010-05-02,79.375
2010-05-03,77.9583333333333
2010-05-04,71.1666666666667
2010-05-05,80.5416666666667
2010-05-06,81.0833333333333
2010-05-07,79.7083333333333
2010-05-08,86.375
2010-05-09,92.2916666666667
2010-05-10,89.5416666666667
2010-05-11,82
2010-05-12,64.7916666666667
2010-05-13,74.2916666666667
2010-05-14,87.2083333333333
2010-05-15,83.0416666666667
2010-05-16,71.2916666666667
2010-05-17,85.1666666666667
2010-05-18,81.8333333333333
2010-05-19,89.9583333333333
2010-05-20,73.5833333333333
2010-05-21,87.2083333333333
2010-05-22,83.7083333333333
2010-05-23,92.8333333333333
2010-05-24,87.4583333333333
2010-05-25,79.375
2010-05-26,86.0416666666667
2010-05-27,86.75
2010-05-28,85.7083333333333
2010-05-29,82.6666666666667
2010-05-30,69.4583333333333
2010-05-31,79.8333333333333
2010-06-01,89.625
2010-06-02,82.7083333333333
2010-06-03,83.625
2010-06-04,82.0833333333333
2010-06-05,86.2916666666667
2010-06-06,75.25
2010-06-07,73.9166666666667
2010-06-08,82.2083333333333
2010-06-09,81.7083333333333
2010-06-10,87.4583333333333
2010-06-11,88.125
2010-06-12,87.0416666666667
2010-06-13,80.6666666666667
2010-06-14,81.2083333333333
2010-06-15,77.4583333333333
2010-06-16,72
2010-06-17,64.0833333333333
2010-06-18,75.1666666666667
2010-06-19,57.3333333333333
2010-06-20,50.3333333333333
2010-06-21,86.0833333333333
2010-06-22,93.8333333333333
2010-06-23,89.1666666666667
2010-06-24,82.9583333333333
2010-06-25,76.9166666666667
2010-06-26,87.4166666666667
2010-06-27,75.7916666666667
2010-06-28,71.875
2010-06-29,82.875
2010-06-30,79
2010-07-01,78.5416666666667
2010-07-02,79.7083333333333
2010-07-03,79.9166666666667
2010-07-04,81.875
2010-07-05,76.7083333333333
2010-07-06,78.7083333333333
2010-07-07,73.1666666666667
2010-07-08,67.6666666666667
2010-07-09,78.2916666666667
2010-07-10,83.625
2010-07-11,79.8333333333333
2010-07-12,67.5833333333333
2010-07-13,87.375
2010-07-14,96.125
2010-07-15,97
2010-07-16,96.875
2010-07-17,93.2083333333333
2010-07-18,92.375
2010-07-19,77.4583333333333
2010-07-20,78.875
2010-07-21,70.25
2010-07-22,67.375
2010-07-23,79.3333333333333
2010-07-24,87.4583333333333
2010-07-25,70.7083333333333
2010-07-26,74.2916666666667
2010-07-27,90.25
2010-07-28,83.2916666666667
2010-07-29,72.7916666666667
2010-07-30,67
2010-07-31,63.7083333333333
2010-08-01,80.8333333333333
2010-08-02,93.7083333333333
2010-08-03,91.3333333333333
2010-08-04,94.625
2010-08-05,91.7916666666667
2010-08-06,84
2010-08-07,81.8333333333333
2010-08-08,74.625
2010-08-09,87.625
2010-08-10,86.625
2010-08-11,85.0833333333333
2010-08-12,68.2916666666667
2010-08-13,57.5416666666667
2010-08-14,87.2916666666667
2010-08-15,87
2010-08-16,77.5
