datematlab,y,m,d,Diadema,Mauá,Osasco,PqDPedroII,S.Amaro,S.Caetano,Taboão,S.Bernardo-Paulic,Cerqueira,Congonhas,Grajau,NS do Ó,
7.3249e+05,2005,7,1,38.458,38.667,61.182,NaN,41.375,44.208,42.042,37.042,NaN,69.583,NaN,NaN
7.325e+05,2005,7,2,50.458,44.5,87.125,NaN,78.739,42.125,72.083,44.167,NaN,78.792,NaN,NaN
7.325e+05,2005,7,3,45.25,45,71.542,NaN,47,44.208,63.25,43.583,NaN,64.042,NaN,NaN
7.325e+05,2005,7,4,48.333,49.5,58.708,NaN,64.042,52.375,55.875,65.5,NaN,85.4,NaN,NaN
7.325e+05,2005,7,5,36.625,41.542,54.375,NaN,44.792,45.208,48.875,41.625,NaN,NaN,NaN,NaN
7.325e+05,2005,7,6,14.792,10.042,18.417,NaN,7.8333,11.667,18,12.708,13.609,NaN,NaN,NaN
7.325e+05,2005,7,7,16.167,12.875,22.208,NaN,11.261,18.583,16.083,15.261,16.875,NaN,NaN,NaN
7.325e+05,2005,7,8,20.583,11.958,29.667,NaN,15.292,17.875,19.917,12.917,18.958,NaN,NaN,NaN
7.325e+05,2005,7,9,18.792,16.917,32.833,NaN,20.167,17.5,15,23.042,19.208,NaN,NaN,NaN
7.325e+05,2005,7,10,22.042,24.208,45.458,NaN,37.609,28.625,NaN,41.208,26.667,NaN,NaN,NaN
7.325e+05,2005,7,11,33.667,35.167,53.375,NaN,35.292,36.625,NaN,32.875,37.708,NaN,NaN,74.286
7.3251e+05,2005,7,12,53.25,36.375,69.391,NaN,51.1,54.458,60,51.833,46.458,NaN,NaN,55.958
7.3251e+05,2005,7,13,38.818,30.708,63.5,NaN,43.167,36,47.042,45.917,36,NaN,NaN,40.792
7.3251e+05,2005,7,14,34.625,31.333,59.25,NaN,39.375,36.958,41.167,43.833,40.792,NaN,NaN,38.208
7.3251e+05,2005,7,15,51.958,54.625,94.167,NaN,77.333,47.583,90.5,47.043,50.25,NaN,NaN,43.042
7.3251e+05,2005,7,16,45.208,57.208,56.708,NaN,65.19,40.875,55.792,46.042,43.917,NaN,NaN,41.75
7.3251e+05,2005,7,17,34.5,56.652,50.542,NaN,51.458,29.625,41.667,33.208,43.292,NaN,NaN,35.333
7.3251e+05,2005,7,18,31.5,40.583,39.167,NaN,32.292,37.542,30.917,33.833,34.208,NaN,NaN,35.417
7.3251e+05,2005,7,19,25.667,35.083,36.25,NaN,22.792,26.167,25.542,28.083,25.375,NaN,NaN,31.333
7.3251e+05,2005,7,20,23.083,16.583,31.625,NaN,17.917,19.5,21.042,22.708,20.333,NaN,NaN,23.708
7.3251e+05,2005,7,21,27.792,26.833,61.708,NaN,36.208,17.429,30.833,28.25,39,NaN,NaN,26.25
7.3252e+05,2005,7,22,52.083,41.208,72.917,NaN,61.458,NaN,56.792,50.667,55.333,NaN,NaN,40.583
7.3252e+05,2005,7,23,47.583,40.125,89.875,NaN,71.375,NaN,49.727,43.958,54.375,NaN,NaN,52.417
7.3252e+05,2005,7,24,26.625,28.375,62.5,NaN,33.5,NaN,29,37,36.792,NaN,NaN,41.542
7.3252e+05,2005,7,25,25.208,22.083,34.958,NaN,22.958,NaN,27.042,21.708,28.125,NaN,NaN,21.292
7.3252e+05,2005,7,26,28.208,33.917,53.417,NaN,32.292,51,38.375,42.458,38.75,NaN,NaN,41.75
7.3252e+05,2005,7,27,36.208,38.833,73.833,NaN,45.042,40.625,41,33.458,41.125,NaN,NaN,38.667
7.3252e+05,2005,7,28,50.208,58,93.25,NaN,59.667,46.583,66,57.375,48.458,NaN,NaN,40.708
7.3252e+05,2005,7,29,58.333,66.125,133.83,NaN,83.292,58.75,89.042,65,62.833,NaN,NaN,57.958
7.3252e+05,2005,7,30,41.958,50.417,87.917,NaN,82.667,42.708,80,59.833,49.333,NaN,NaN,48.333
7.3252e+05,2005,7,31,50.292,52.75,80.292,NaN,86.458,49.708,73.917,51.875,46.708,NaN,NaN,52.917
7.3253e+05,2005,8,1,59.208,50.417,89.375,NaN,89.708,82.957,95.25,66.792,73.083,NaN,NaN,51.75
7.3253e+05,2005,8,2,53.542,49.667,107.33,NaN,85.958,59.5,89.458,65.208,55.625,NaN,NaN,61.5
7.3253e+05,2005,8,3,58.833,56.833,122.46,NaN,90.625,63.292,95.167,73.042,69.75,NaN,NaN,60.583
7.3253e+05,2005,8,4,56.042,55.5,94.333,NaN,82.958,61.792,82.5,88.708,68.917,NaN,NaN,60.958
7.3253e+05,2005,8,5,64.375,60.417,140.29,NaN,87.917,65.333,87.125,87.5,67.292,NaN,NaN,66.792
7.3253e+05,2005,8,6,51.167,54.792,102.08,NaN,95.375,53.625,92.417,58.625,62.917,NaN,NaN,68.417
7.3253e+05,2005,8,7,56.833,56.167,102.88,NaN,85.708,63,68.958,62.917,63.75,NaN,NaN,69.875
