"EPUs.MP10","m","pblh.m.","ustar.m.s.","VelocVento","DirVento","Insolacao","Irradiacao","Precipitacao","PressaoMED","TempMED","TempMAX","UR"
1,7,2182.4,0.29698,4.625,"WNW",5.8,13.9395115188644,0,926.040064138455,17.775,26.8,67.5
1,8,1516.1,0.18264,4.29166666666667,"SE",8.5,14.907943892711,0,925.239419725227,18.2666666666667,28.3,77.7916666666667
1,8,1611.5,0.52311,8.91666666666667,"NW",2,10.4249209232078,0.2,921.873431859539,20.1708333333333,24.5,61.7083333333333
0,8,966.1,0.33085,6.79166666666667,"WSW",0,5.49191585340827,12.2,922.887030651408,16.1708333333333,19.1,88.25
0,8,978.15,0.18677,5.375,"ESE",6.5,12.5828883104711,0,925.6915655719,15.75,21.3,84.125
0,8,965.7,0.19506,5.45833333333333,"NE",5.3,11.706948541301,21.8,927.028705421809,17.9375,26.7,84
0,8,667.01,0.16869,4.79166666666667,"E",0.9,8.83300387754049,0,927.874373231594,16.5291666666667,19.5,90.6666666666667
0,8,1116.8,0.34069,7.33333333333333,"NNE",2.3,9.95074057930482,20.8,926.193976909002,18.0208333333333,25.6,88.75
0,8,255.83,0.1627,5.33333333333333,"S",0,3.44040233395489,10.3,928.47947850611,15.5958333333333,17.2,95.7083333333333
0,8,433.12,0.32744,5.875,"SSE",0,2.77589956171678,12.3,929.544154882176,14.6208333333333,16.7,96.0416666666667
0,8,847.65,0.34744,7.16666666666667,"E",0.6,7.30515146101143,3.1,929.812963606599,15.0958333333333,18.3,88.7083333333333
0,8,800.3,0.11681,8.45833333333333,"NE",7.1,16.448187129361,0,927.551353823431,17.1125,25.2,81.9166666666667
0,8,966.56,0.3252,7,"N",8.3,17.8757294239833,0,926.608648596019,20.0458333333333,28.7,74.875
0,8,566.71,0.18597,5.79166666666667,"SSE",0,4.05004715016631,0,928.726106316995,16.2,17.1,91.1666666666667
1,8,839.06,0.19482,4.70833333333333,"E",1.5,8.89529833672461,3.1,929.890280183916,17.7958333333333,22.3,88.4166666666667
1,8,917.89,0.2724,4.375,"NW",0.1,8.08319574550684,0,927.950938414598,17.4416666666667,22.4,84.625
1,8,981.94,0.36896,5.66666666666667,"N",10,18.8370991209098,0,926.096428122877,20.5541666666667,28.8,63.8333333333333
1,8,1169.2,0.42702,6.45833333333333,"NW",10.3,19.3775187537704,0,926.259542312223,20.6875,29,55.125
1,8,1863.9,0.11175,3.83333333333333,"NW",9.9,17.8254254881982,0,927.8646157052,20.7958333333333,30,57.375
1,8,1326.2,0.10572,4.20833333333333,"E",10.2,18.815032347735,0,928.749969137764,19.95,29.3,60.25
1,8,945,0.11733,3.33333333333333,"SE",10,19.1323285336458,0,927.854638736853,18.55,28.6,64.7083333333333
1,8,1419.4,0.28533,NA,"SE",9.7,19.60021374215,0,926.965514715507,19.6875,28.3,64.9583333333333
0,8,989.33,0.16556,5.79166666666667,"SSE",6.2,14.7399715359806,0.2,929.09627080611,17.9208333333333,23.2,83.0416666666667
0,8,656.94,0.34684,6.95833333333333,"ESE",0,6.18911310566478,3,931.980427282682,15.7916666666667,17.8,92.3333333333333
1,8,843.01,0.11415,6.20833333333333,"E",5.7,15.669997496456,0,930.357593534826,17.9625,24.8,82.3333333333333
1,8,1595.8,0.20352,4.79166666666667,"NE",9.6,17.4912302398453,0,928.347849783954,20.225,28.6,67.9583333333333
1,8,839.11,0.20635,4.58333333333333,"SSE",8.2,18.4871326349341,0,927.962325964156,17.4375,25.2,79.625
1,8,692.79,0.15764,3.91666666666667,"SE",10.2,21.4457350729221,0,926.859126670799,15.8125,23.8,72.7083333333333
1,8,1063.4,0.15757,5.75,"ENE",9.3,19.8051348774077,0,923.782638442283,18.2875,29.1,67.2916666666667
1,8,1210.7,0.26583,6.875,"SSE",7.4,14.9878099261594,0.5,925.083188970319,17.9375,26.7,74
0,8,752.7,0.35793,7.5,"SE",0,4.03506084874762,1.3,929.344770241399,12.2916666666667,14.1,89.6666666666667
0,8,1181.7,0.29963,8.20833333333333,"ESE",8.3,16.3782937582638,0,929.625160140011,14.8125,20.4,79.9166666666667
1,9,939.35,0.14501,7.625,"SE",9.4,21.3188311281392,0,927.974437388624,16.4125,25.7,72.2916666666667
1,9,1325.6,0.18346,4.875,"SE",9.9,20.6559442232269,0,925.460334934141,18.7708333333333,29.4,65.2916666666667
1,9,1405.2,0.361,4.33333333333333,"WNW",10.1,19.9157967059168,0,924.595957651424,21.2291666666667,31.2,56.5
1,9,1694,0.24323,4.33333333333333,"WNW",9.6,19.47811670444,0,925.184493127589,21.275,32.8,63.2916666666667
1,9,893.59,0.23179,6.375,"ESE",7.7,19.2676920745005,0,924.86650388517,19.6208333333333,27.6,79.1666666666667
1,9,1361.1,0.32991,6.83333333333333,"NE",7.7,17.7625766559273,0,924.538746719435,21.3666666666667,29.7,70.9583333333333
0,9,809.61,0.25626,7.75,"NW",5,15.6449953473422,4.7,928.251238380735,19.4958333333333,24.2,78.8333333333333
0,9,566.9,0.2944,6.95833333333333,"ESE",0,6.88812829351191,0,931.22121299487,14.5958333333333,17.1,88.4583333333333
0,9,652.15,0.30559,9,"E",2.3,11.0925965285519,0.3,930.359036208953,17.2583333333333,22,84.3333333333333
0,9,816.52,0.13101,5,"E",9,20.118122470236,0,928.930389787652,19.9083333333333,30.2,80.4583333333333
0,9,1549.3,0.19217,6.70833333333333,"NNE",8.1,20.2887161581483,0,926.371974392625,24.05,33.4,62.3333333333333
0,9,1551.2,0.43469,5.58333333333333,"SSE",6.2,17.4743454331267,0,925.838459726906,21.1916666666667,27.7,74.8333333333333
0,9,1158.8,0.23881,6.5,"SE",0.7,9.90514712125702,0.9,926.860958416261,18.6375,23.1,81.1666666666667
0,9,573.19,0.2382,4.79166666666667,"SSE",0,4.62289163723436,13.1,928.225800796702,14.3291666666667,16.3,92.7083333333333
0,9,615.62,0.24199,6.08333333333333,"SE",0,3.78243960953984,0,929.223868366471,13.6291666666667,15.5,92.875
0,9,617.01,0.32089,6.45833333333333,"SE",0,6.85766164580718,0.3,930.517401349988,13.6291666666667,15.8,91.125
0,9,1187.7,0.30398,7.16666666666667,"SSE",4.9,17.471488341722,0,930.297167916669,13.6625,18.8,80.25
0,9,1220.4,0.32323,8.875,"ESE",8.3,22.0250721676834,0.1,930.548661551259,13.5916666666667,18.8,76.4583333333333
0,9,1025.7,0.33651,10.125,"E",10,24.5840413804679,0,930.013760907861,14.8,20.7,75.0416666666667
0,9,774.28,0.20389,7.54166666666667,"ENE",0,8.26656775144787,4.3,927.530067542425,15.3916666666667,18,82.3333333333333
0,9,1141.9,0.48846,NA,"NW",2.9,9.04425246366988,13.4,922.666196351951,17.3333333333333,22.3,83
0,9,1269.1,0.45306,10.0416666666667,"WNW",10.8,26.1095921234348,0,924.126554408505,15.1958333333333,21.6,63.7083333333333
0,9,1037.9,0.295,6.83333333333333,"S",6.3,20.5681151436889,0,926.55165071373,14.3083333333333,20,78.5
0,9,983.06,0.32344,6.33333333333333,"SE",0.9,10.5338132630007,1.5,929.642842646294,14.275,17.2,88.625
0,9,1159,0.29001,10.2083333333333,"E",7.8,19.4390252959348,0,929.463294863506,16.3375,22.9,78.9166666666667
0,9,569.16,0.21618,6.54166666666667,"E",1.8,11.3237264243302,2.6,926.308314245488,15.9875,21,86.1666666666667
0,9,938.78,0.24385,5.04166666666667,"S",3.2,14.818813646598,0,925.461075251033,15.6416666666667,20.8,84.625
0,9,839.77,0.29045,5.75,"SE",3,14.5969108859745,0.7,927.956058301853,14.9333333333333,18.9,87.6666666666667
0,9,1210.3,0.34559,9.16666666666667,"E",9.4,23.6088165403703,0,928.50092851754,16.4416666666667,22.2,77.9166666666667
0,9,527.89,0.079578,7.91666666666667,"NE",0.4,9.25939416956273,0.1,926.28012218466,17.4083333333333,21.1,80.8333333333333
0,10,1123.3,0.097198,6.33333333333333,"NE",7.9,17.425248555476,18.5,923.113264095709,19.6125,29.8,82.25
0,10,1068.6,0.4722,12.625,"NW",1.3,14.0933081341433,10.3,921.757102926294,20.2708333333333,24.4,79.125
0,10,1042.6,0.14169,5.125,"NW",7.2,22.4291946410265,0,924.446720325239,21.0333333333333,27,78.0833333333333
0,10,1464.2,0.33623,6.04166666666667,"NE",3.8,12.3210262084452,2,922.839078015762,21.05,28.5,83.0416666666667
0,10,622.21,0.36116,5.54166666666667,"SSE",0.8,9.05627722736726,21,924.109314161405,18.1875,22.8,91.125
0,10,424.19,0.23211,4.45833333333333,"SE",0,3.91580088062721,11.9,929.547145251237,14.7708333333333,15.8,95.2916666666667
0,10,334.45,0.11774,5.375,"SSE",0,9.84776998581512,1.3,931.76247162703,16.775,20.1,91.9583333333333
0,10,770.42,0.46883,8.875,"SE",0,4.85720297176002,1.2,934.38325571152,13.7333333333333,16.3,93.0416666666667
0,10,914.61,0.40386,8.54166666666667,"ESE",0.1,7.75040410440927,0,932.704369073655,13.3958333333333,15.5,89.8333333333333
0,10,1488.4,0.21045,9.04166666666667,"E",9.9,25.5768357109564,0,929.531882395954,16.7833333333333,23.5,77.1666666666667
0,10,1197.5,0.1327,7.70833333333333,"NE",5,18.3962320033782,0.6,927.517331070474,18.4208333333333,26.8,80.875
0,10,1310.7,0.21076,7.29166666666667,"NE",1.9,15.4329188723008,1.5,926.903718371194,20.4375,26.9,77.1666666666667
0,10,1366.9,0.20827,6.95833333333333,"NE",9.2,23.6633073327294,0,926.12878737598,23.2791666666667,32.2,66.0416666666667
0,10,1718.1,0.19067,4.70833333333333,"SE",9.3,24.6948159743656,0,924.978541157488,24.3416666666667,33.3,60.875
0,10,1765.5,0.15748,6.25,"SSE",8.9,23.1403230330866,0.4,925.898571996945,24.6583333333333,34.3,63.9166666666667
0,10,1249.3,0.080093,7.375,"SE",4.8,18.132911387141,0,927.092024139805,21.4583333333333,30.8,79.75
0,10,655.18,0.21741,7.20833333333333,"ESE",0.1,8.49015728629352,0.4,926.346673697335,18.9583333333333,22.2,90.2916666666667
0,10,405.47,0.15539,6.08333333333333,"SE",0.1,9.27943547243217,19.4,924.598148122382,17.8125,21.5,93.375
0,10,629.33,0.3218,6.95833333333333,"ESE",0,5.1206904216519,4.9,928.485918987533,16.5,17.5,92.9166666666667
0,10,1025.6,0.30177,8.58333333333333,"ESE",4.5,16.9113864185806,0,930.073219966067,18.5208333333333,24.2,85.0833333333333
1,10,957.94,0.13753,7.70833333333333,"SSE",6.9,22.8948519717149,0,928.446554156706,21.3416666666667,28.3,77.4166666666667
1,10,1455.2,0.22023,5.125,"NE",5,17.6348810442996,2.4,927.385719396359,22.7375,28.3,76.2916666666667
1,10,1348.9,0.14005,4.20833333333333,"SE",5.6,17.4065830559356,39.5,926.177394586682,23.0666666666667,29.5,77.9583333333333
1,10,1537.8,0.15228,4.70833333333333,"NNE",5.4,19.7760577657908,0.1,926.458163924087,22.7541666666667,31.7,79.3333333333333
1,10,1529.1,0.11594,6.25,"ESE",5.8,18.8391693107055,0,925.899359698273,21.5791666666667,31.2,84.375
1,10,2138.7,0.42077,8.45833333333333,"W",6.7,23.8112036128392,0,923.265031328825,25.2583333333333,33.5,60.5833333333333
0,10,947.74,0.28148,6.375,"WNW",0.6,11.6807335682208,0,923.478653676975,22.8458333333333,28.1,74.0416666666667
0,10,591.79,0.24916,5.83333333333333,"SE",0.1,8.21526958279905,0,925.499283130346,17.2583333333333,19.9,90.7916666666667
0,10,1099.1,0.15465,7.75,"SSE",5.3,19.6576108649932,6.9,923.296426336231,19.8208333333333,26.5,86.9166666666667
0,10,1442.5,0.31997,8.16666666666667,"NW",2.3,16.8236053244484,2.9,924.150753019991,20.7458333333333,26.8,82.2083333333333
0,10,574.87,0.30209,6.54166666666667,"SE",0,7.35558856342145,0.4,927.591114263944,16.425,18.3,90.2916666666667
0,11,871.3,0.24655,6.875,"E",5.8,23.1534338976125,0,926.472870000163,18.1791666666667,24.3,76.5833333333333
0,11,1153.3,0.3035,9.16666666666667,"NE",2.4,14.8657512236166,13.1,924.175855656571,20.9291666666667,26.8,84.5416666666667
0,11,1345.5,0.34764,6.875,"S",3.3,16.609146211155,0,924.890820510839,20.9875,27.7,80.6666666666667
0,11,979.79,0.12777,4.75,"SSE",9.3,24.4406767878867,0,924.631741208455,19.9375,26.2,79.8333333333333
0,11,1198.1,0.10145,4.625,"NNE",5.5,19.8614869553343,0,922.838608296615,21.5375,29.6,77.5833333333333
0,11,1093.2,0.21591,7.20833333333333,"NW",0,9.26759779944355,8,920.409044207726,21.3583333333333,25.3,82
0,11,1016.6,0.31358,7.54166666666667,"WNW",4.9,17.3408399402879,15.7,921.066406016143,20.7416666666667,27.8,81.1666666666667
0,11,886.29,0.071093,3.79166666666667,"SSE",5.6,17.3455188601071,0,922.667493207515,20.6083333333333,24.8,83.3333333333333
0,11,1078.2,0.154,5.75,"ENE",9.2,24.5542471451586,0,923.119181546815,20.8541666666667,28.4,79.8333333333333
0,11,675.7,0.22613,6.375,"SE",1,13.2366340522747,0,923.342777170282,20.5916666666667,25,84.875
0,11,754.08,0.35552,8.29166666666667,"ESE",0.4,9.51708439557649,0.3,924.121467392991,19.7166666666667,22.9,84.8333333333333
0,11,892.07,0.1723,7.91666666666667,"NE",1.6,12.6882851733065,22.2,921.026586319391,19.45,25.2,84.2083333333333
0,11,582.89,0.29558,5,"SW",4.7,17.5249615043729,0.6,919.572152155635,19.7333333333333,26.2,86.2083333333333
0,11,803.28,0.18692,4.20833333333333,"SSE",4.9,17.6079801344091,2.015,918.895882926676,20.0291666666667,27.4,86.25
0,11,1805.6,0.32859,5.33333333333333,"SE",10.4,25.6186436367286,0,919.884241933801,22.2166666666667,31.8,69.2083333333333
0,11,881.37,0.27193,6.79166666666667,"ENE",8.8,24.6722068552244,1.3,922.930573491399,20.2833333333333,25.9,80.9166666666667
0,11,528.82,0.37823,6.66666666666667,"ESE",0,6.0393192190279,17.1,924.986837202413,17.5541666666667,19,94.1666666666667
0,11,673,0.3365,6.95833333333333,"SE",4.3,15.1625718245177,1.3,925.414648156587,17.8625,22.5,86.25
0,11,1090.8,0.39763,7.08333333333333,"ESE",1.3,11.1189778635185,0.1,926.438658483841,15.7416666666667,18.9,85.375
0,11,1416.6,0.3388,8.83333333333333,"ESE",9.7,25.245246049552,0,927.138099525399,16.7833333333333,22.2,77.625
0,11,1301.6,0.31275,11.0416666666667,"E",10.3,25.6460732528089,0,928.042187133308,18.4791666666667,23.5,73.7083333333333
0,11,1201.1,0.19167,10.375,"NE",3.2,16.0454879534561,23.6,927.661725379965,18.5958333333333,24.4,82.5833333333333
0,11,893.71,0.18534,8.66666666666667,"NE",5.3,19.4614429321995,5.7,926.755721839074,18.6,25.4,82.625
0,11,1009.5,0.15837,9.125,"NE",5.5,18.0349323884409,0,926.010961866375,19.4041666666667,25.2,81.2083333333333
0,11,992.51,0.23123,7.83333333333333,"E",3.3,13.1139197414825,0,926.523568368879,18.6791666666667,23.4,84.1666666666667
0,11,1164.8,0.21463,7.45833333333333,"E",5.3,19.1513602661422,0,926.560934294104,19.75,25.7,81
0,11,986.64,0.26869,8.45833333333333,"ESE",4.7,15.658752935812,1.8,926.739155068807,19.6958333333333,24.4,84.5416666666667
0,11,938.67,0.35538,8.45833333333333,"ESE",4.9,18.7585346294331,0,925.354495412099,19.8166666666667,24.6,81.5
0,11,1025.2,0.27184,8.41666666666667,"E",8,21.0644248358465,0,924.439479528526,20.1083333333333,25.1,79.5416666666667
0,11,804.77,0.22157,6.875,"E",5.9,21.7815937883151,0,923.630259853337,19.9375,25.4,79.9166666666667
0,12,1498.4,0.27208,6.16666666666667,"SSE",10.4,26.6307647713221,0,921.297742481309,23.55,31,66.25
0,12,1208.1,0.24574,5.79166666666667,"NNW",5.5,16.1432861685858,32.8,918.412929112095,22.6833333333333,31.2,77.375
0,12,1032.6,0.31445,8.33333333333333,"SSE",6.64,21.46943566886,0.7,917.337783623714,18.0291666666667,22.9,84.25
0,12,1434.3,0.24025,5.66666666666667,"ESE",8.9,23.9350118686178,0,922.493058461991,16.5416666666667,22.7,75.9583333333333
0,12,1268.8,0.24617,7.83333333333333,"E",11.9,30.3751940908645,0,926.412987604551,17.9958333333333,24.3,70.2083333333333
0,12,1002.7,0.20824,7.375,"ENE",11.9,29.5028284659882,0,927.359320773033,18.8083333333333,26.2,75.2083333333333
0,12,1171.8,0.22832,7.5,"SE",10.6,29.0276942165218,0,928.261652895874,19.425,26.6,76
0,12,1299.4,0.12154,5.70833333333333,"SE",11.1,28.3138601416925,0,927.054169962513,21.9333333333333,31.5,66.0416666666667
0,12,1749.7,0.17978,4.75,"SE",9.7,26.5662326443324,0,924.584555613057,24.4375,32.9,53.5833333333333
0,12,1928.4,0.32763,7.16666666666667,"NNE",5,20.1271890872317,14.3,921.40423544961,24.0833333333333,32,66.25
0,12,424.64,0.1597,6.04166666666667,"SSE",0,10.6659124047395,18.8,921.841852049554,20.2708333333333,25.6,89.75
0,12,720.62,0.33987,6.66666666666667,"SSE",1,13.6879969902065,0.8,924.779719140994,17.9083333333333,21.2,84.0833333333333
0,12,1298.7,0.28197,7.8695652173913,"SE",3.7,19.4139525481243,0.1,925.195575489468,18.0791666666667,22.8,79.2083333333333
0,12,751.8,0.22759,7.625,"E",0.3,12.4165654932543,0,923.29456873234,18.2333333333333,22.8,86.375
0,12,894.64,0.19533,5.375,"ESE",4.4,16.4727026700441,0.1,919.539818949834,19.3625,24.6,86.375
0,12,715.92,0.27566,6.66666666666667,"E",0.4,8.59991355784649,7.8,917.515608372655,18.5291666666667,22.4,88.9583333333333
0,12,733.32,0.16963,4.83333333333333,"SE",2.5,14.9624033029803,6.8,919.706027827439,19.375,25.8,89.3333333333333
0,12,796.6,0.23302,5.04166666666667,"SE",1.8,15.4398421018881,0,923.771330595059,19.05,23.3,87.0833333333333
0,12,636.09,0.18226,5.25,"SE",1.7,15.5195826211933,0,924.149968117877,18.9041666666667,23.9,88.375
0,12,931.3,0.16998,5.66666666666667,"E",1.3,13.2928346685136,0,923.206661500481,19.8958333333333,24.9,85.375
0,12,989.8,0.14375,6,"ENE",1.5,14.565442737014,81.1,923.414540765963,20.1166666666667,27.3,84.7083333333333
0,12,1171,0.11099,4.125,"NE",5.4,17.5877361467718,26.8,924.329426959091,20.6833333333333,28.4,86.5416666666667
0,12,1281.1,0.17806,6,"NE",6.2,20.848571856921,0,923.79740922137,21.8833333333333,29.5,82.875
0,12,1169.8,0.3133,6.41666666666667,"WNW",10.2,29.3584645723169,41.1,919.857239654566,24.2,32.7,72.5833333333333
0,12,752.17,0.30923,5.25,"ESE",0.6,15.2810820335876,15.5,918.128534589504,21.7291666666667,26.7,86.7916666666667
0,12,678.27,0.32159,6,"SE",0.4,13.6107560185625,9.6,920.50966332578,18.4958333333333,21.2,93.6666666666667
0,12,535.19,0.32002,5.875,"SE",0,8.91829562587713,0,922.052841208711,17.525,20,89.0833333333333
0,12,717.02,0.11061,5.875,"ESE",6.3,22.6765138162225,0,922.194141105476,20.6625,27.5,82.4583333333333
0,12,1187.4,0.13289,4.33333333333333,"SE",8.8,24.8232128454171,0,922.288598746384,23.3875,31.1,72.7083333333333
0,12,1153.7,0.2834,6.125,"SE",9,24.0273126053307,0,924.36322688593,21.5375,27.5,80.2916666666667
0,12,1017.4,0.10344,6.04166666666667,"SE",4.8,19.4143179393305,0,923.65689397174,22.3583333333333,29.2,80.9166666666667
0,1,1158.4,0.26708,6.41666666666667,"WNW",5.7,21.3221110732029,16.7,922.45115720699,23.0125,31.6,80.875
0,1,563.9,0.2106,5.125,"NE",0.1,11.063736403526,27.3,920.295405927081,21.225,24.5,90.9166666666667
0,1,1445.6,0.47567,10.5416666666667,"WNW",2.2,14.4823125605333,6.7,916.008245293074,21.65,26,85.375
0,1,755.18,0.40916,8.70833333333333,"SE",0.4,15.2767293517648,1.7,919.934553592656,17.0958333333333,20.2,88.4583333333333
0,1,801.54,0.26335,6.16666666666667,"SE",0.1,12.5727970669464,1.5,922.928086238182,16.8625,19.6,89.125
0,1,887.18,0.25403,6,"E",3.1,18.0576180518816,0,924.042905736963,18.05,23.3,84.7916666666667
0,1,1124,0.14504,5.66666666666667,"E",5.8,22.0313014793658,0,924.086746181366,20.1791666666667,26.8,81.0833333333333
0,1,1335.5,0.11541,6.29166666666667,"NE",8.4,25.1299855166412,0.1,924.722811565723,21.3416666666667,28.7,79
0,1,1000.2,0.17646,5.95833333333333,"SE",7.5,25.2077142462318,0,927.355242309571,21.7791666666667,29.2,81.3333333333333
0,1,1225.5,0.20632,6.66666666666667,"ESE",5.5,22.2651247057152,0.1,928.360969600488,23.525,29.2,77.1666666666667
0,1,1441.7,0.32194,4.58333333333333,"SSE",2.91,20.9917929589945,0.9,926.996441765288,24.275,29.5,73.2916666666667
0,1,1859.4,0.30407,5.45833333333333,"WSW",9.5,23.1355610742361,0.1,925.623809177764,25.1958333333333,32.4,68.875
0,1,1593.8,0.21563,5.41666666666667,"NE",7.8,23.2923742631084,12.5,924.786599948425,25.775,33.4,65.5416666666667
0,1,1440.9,0.38248,7.08333333333333,"N",5.9,20.350475965231,24.2,923.175832296542,23.0125,33.2,82.0833333333333
0,1,1125.1,0.37921,6.5,"NW",0.1,15.1846840226278,0,922.072998372024,22.8708333333333,27.4,74.2916666666667
0,1,1204.4,0.22323,5.20833333333333,"NE",3.6,18.3603686301194,7.3,922.560291530278,23.0458333333333,29.3,78.25
0,1,797.41,0.38566,8.91666666666667,"NW",0.5,13.195727862544,6.4,921.574469743928,21.3125,26.4,84.5
0,1,985.58,0.45004,11.8333333333333,"NW",4.1,19.8649214179697,0,922.135657097079,22.7208333333333,27.1,77.875
0,1,1221.1,0.26781,6.79166666666667,"WNW",5.3,19.2271609277248,0,922.200493251386,24.0083333333333,28.6,75.75
0,1,593.21,0.30108,6.83333333333333,"S",1.9,12.3174037650005,9.8,921.800331884322,22.0458333333333,27.8,86.625
0,1,667.66,0.42612,8.08333333333333,"SSE",0.9,13.744549159791,5.4,925.212075413011,19.3666666666667,23.8,91.1666666666667
0,1,653.46,0.42178,7.33333333333333,"SE",0,10.7264851092425,1,927.695960834873,17.7666666666667,20.1,90.7916666666667
0,1,817.09,0.41058,7.75,"ESE",4.1,19.6921706563991,2.9,927.998256884068,18.7458333333333,23.4,86.4166666666667
0,1,957.07,0.29403,7,"ESE",3.5,14.7696437160717,0,925.606112081015,20.2333333333333,24.8,86.4583333333333
0,1,1045.8,0.17014,6.58333333333333,"ESE",4.3,15.5604315213129,19.5,924.444915543116,21.575,27.8,84.5
0,1,783.3,0.12732,5.04166666666667,"NE",0.2,8.89515677209253,29.3,924.9839170498,21.4125,26.3,89.0416666666667
0,1,472.48,0.10744,5.375,"NE",0.2,11.1139378072352,27.3,924.725766506586,21.6416666666667,26.4,89.3333333333333
0,1,598.14,0.22797,7.45833333333333,"NE",0,10.7946549327507,3.9,923.021576019801,21.4916666666667,24.5,89.125
0,1,1134.8,0.43842,13.5,"NW",0.3,12.6949195439237,0.7,922.226085521586,22.4625,27.4,81.5
0,1,1322.1,0.47121,10.2916666666667,"NW",4.2,19.2700789402672,28.3,922.178092593697,22.9125,28.6,82.75
0,1,1248.9,0.41885,8.95833333333333,"NW",10.2,25.1290614300652,0,921.164685546613,24.2833333333333,31.4,73
0,2,1472.6,0.17572,6.25,"WNW",10.8,25.2024532945769,0,923.114014042921,24.2541666666667,30.7,71.8333333333333
0,2,1014.5,0.25852,6.75,"ESE",3.3,20.127884544393,1.3,925.249146129181,22.9833333333333,28.2,82.875
0,2,1122.7,0.14016,8.41666666666667,"NE",5.1,18.6977056937396,0.7,925.467795860528,23.3625,29.8,79.1666666666667
0,2,1600.5,0.38129,7.5,"NW",6.1,18.7720153634666,20.9,924.205648800164,22.825,28.8,80.875
0,2,764.83,0.20558,5.45833333333333,"WNW",3.2,15.3642669507142,6.4,924.269827989614,21.8125,26.9,87.125
0,2,1023.2,0.1114,3.95833333333333,"SE",10.8,25.0905379758586,0,924.318251100456,23.5291666666667,31.6,79
0,2,1278,0.11383,5.83333333333333,"NE",6.6,20.9707374501078,72.6,923.9616335833,24.0166666666667,32.5,79.4166666666667
0,2,1233.2,0.13064,4.58333333333333,"NE",6.3,17.4066246688062,11.3,923.219542529432,23.275,30.5,86.2083333333333
0,2,769.12,0.16808,4.20833333333333,"SSE",3,12.8170475833761,0.8,923.433083877022,23.1041666666667,28.5,86.0833333333333
0,2,820.81,0.18495,5.79166666666667,"ESE",7.7,19.5289899783215,0,924.304536552278,23.9041666666667,29.7,80.9583333333333
0,2,1045,0.41762,8.95833333333333,"NNW",5.7,15.7312195456827,5.7,922.253006726933,24.0875,29.1,78.875
0,2,667.2,0.39644,8.04166666666667,"SSE",0,10.119850121403,9,921.537883424585,20.525,22.1,88.125
0,2,736.7,0.29345,6.95833333333333,"ESE",0,9.72168242756478,10.6,921.778989919007,18.375,22.2,87.4583333333333
0,2,658.26,0.34313,5.20833333333333,"SE",0,6.87779348980018,1.9,922.254002592807,19.0625,21.6,88.75
0,2,847.86,0.22092,6.04166666666667,"ESE",2.3,15.2355047689462,18.3,922.973956865061,21.4666666666667,26.8,89.5
0,2,1013.7,0.23636,4.75,"NE",1.6,15.5449869503598,3,923.913197631847,22.8375,29,84.9166666666667
0,2,1214.9,0.11397,4.25,"SE",7.3,19.7155793287965,0,925.215037099987,23.6041666666667,31.1,77.2916666666667
0,2,955.78,0.099997,5.33333333333333,"SE",8.5,23.9612813521292,0,925.730845154183,23.3083333333333,30.5,79.25
0,2,1015.3,0.091086,5.83333333333333,"SE",9.4,24.8172762603444,0,926.067230088673,23.4541666666667,30.3,77.2083333333333
0,2,1140.7,0.21699,5.45833333333333,"SE",7.7,21.0286086518851,0.1,923.617479358895,23.6875,31.4,77.7916666666667
0,2,1266.4,0.21765,3.58333333333333,"SSE",6.6,17.8724347557414,0.5,922.454078501176,23.6166666666667,31.5,80.3333333333333
0,2,1131.4,0.063109,3.04166666666667,"SSE",2.6,15.3480092603682,0,923.830553528796,24.2916666666667,30.5,81.0416666666667
0,2,1408.6,0.23305,4.04166666666667,"NW",7.5,16.6769609850064,1.4,922.98177278614,24.4416666666667,31.9,78.0833333333333
0,2,657.86,0.16309,4.58333333333333,"S",0,10.6986163142103,22.3,923.726681999343,21.8291666666667,26.1,88.1666666666667
0,2,655.59,0.14216,3.625,"E",0.2,10.8504458616682,16,925.076246376858,21.4666666666667,26.7,88.2916666666667
0,2,1220.6,0.16551,7.58333333333333,"NE",4.6,15.3182385389371,15.2,924.431217053062,22.4958333333333,28.9,86.5
0,2,1357.3,0.28833,5.91666666666667,"NE",6.4,22.6833234837092,0.8,924.106186569741,24.1416666666667,29.8,78.1666666666667
0,2,1063.4,0.22433,4.79166666666667,"SE",7.8,21.1034042877133,0,924.915609353782,24.5916666666667,32,79.375
0,3,1276.8,0.19494,5.20833333333333,"NE",9.4,21.0919542961313,0,925.513043716959,25.4125,33.5,79.9166666666667
0,3,1500.2,0.19418,4.20833333333333,"S",8.4,21.5500932503188,0.1,925.391962340684,26.7708333333333,33.5,72.6666666666667
0,3,694.86,0.17054,3.875,"S",5.9,15.9813283410374,1.8,924.919170676997,24.8416666666667,31.4,79.7083333333333
0,3,844.58,0.17485,3.70833333333333,"SSE",8.5,20.0393160698008,0,923.988786840674,24.6458333333333,31,79.4166666666667
0,3,1087.1,0.22748,4.16666666666667,"E",8,20.2619905843235,0.2,922.221845644177,25.5416666666667,33.2,76.5833333333333
0,3,1234.8,0.20278,4.79166666666667,"SE",7,17.0468475464705,2.3,922.66020586463,24.0791666666667,32.2,81.4166666666667
0,3,652.51,0.22528,6.04166666666667,"SE",1.7,11.6494658770976,0,925.000551293406,21.8583333333333,25,87.0833333333333
