"data","m","pblh.m.","ustar.m.s.","VelocVento","DirVento","Insolacao","Irradiacao","Precipitacao","PressaoMED","TempMED","TempMAX","UR","MP10..µg.m3..","O3..µg.m3.","CO..ppm.","MP2.5..µg.m3.","NO2..µg.m3.","SO2..µg.m3.","dias_sem_chuva"
"2013-05-29",5,797.32,0.53016,10.5416666666667,"NW",0,7.75437102560844,0.1,921.898613761266,17.1875,19.8,83.4583333333333,26.017361,20.0097403636364,1.237678573,11.723641325,35.8833808888889,3.6304348,0
"2013-05-30",5,814.57,0.36933,6.54166666666667,"NW",0,6.80432637203643,7.5,924.906645328238,16.8791666666667,20.3,87.2083333333333,34.2534721666667,26.3084415454545,0.89875,17.04924225,34.2487922222222,5.836956525,0
"2013-05-31",5,549.23,0.2141,4.875,"E",2,9.20039580612725,3.6,928.383597785576,16.1041666666667,21.9,88.7083333333333,36.9027779166667,29.0909090909091,1.29125,20.35416675,36.9905394444444,8.13043485,0
"2013-06-01",6,808.12,0.23654,6.29166666666667,"NNE",7.5,14.791880356609,0,926.733850272315,18.75,26.4,80.75,34.01988625,54.7613636363636,1.61660714,20.35416675,37.6455313333333,7.228260925,1
"2013-06-02",6,792.86,0.47745,3.41666666666667,"NNE",0,4.179037297363,14.2,925.828650455878,16.1375,18.3,94,26.1944443333333,21.3068181818182,1.5925,15.19286625,29.6069817777778,4.989130375,0
"2013-06-03",6,482.81,0.21857,2.54166666666667,"SE",0,5.04844334480379,1.1,928.659769731088,15.0958333333333,18.2,93.9583333333333,47.17995175,20.7727272727273,1.341428579,21.079356,41.0113358888889,4.42391305,0
"2013-06-04",6,757.84,0.20637,2.29166666666667,"C",7.4,13.4646301303753,0.1,930.166415444668,14.85,21.6,85.2083333333333,50.8020834166667,40.9886363636364,1.382857151,24.46969725,50.4361915555556,7.9347826,0
"2013-06-05",6,902.88,0.18768,4.08333333333333,"NE",8.5,15.1998410330317,0,928.782630074389,16.9666666666667,24.9,77.75,64.4049818333333,44.2613636363636,2.74410713,41.5625,54.4196858888889,11.391304375,1
"2013-06-06",6,1407.1,0.33547,3.625,"C",7.3,14.6135865008893,0.1,928.533173585034,17.4291666666667,25.6,77.7916666666667,74.3059648333333,47.9772727272727,3.34839286,48.07007575,58.5545308888889,7.89130435,0
"2013-06-07",6,1003,0.061712,2.375,"C",7.2,14.0281370017542,0,930.175147560952,17.8291666666667,26.2,80.1666666666667,65.5986111666667,67.0227272727273,2.90142858,44.85124325,59.9565217777778,6.8629776,1
"2013-06-08",6,777.87,0.13515,3.125,"SE",7.1,12.7189043202558,0,932.203598861025,17.9916666666667,24.2,81.4583333333333,47.07654,96.2613636363636,1.126071424,29.5625,41.815016,5.23913045,2
"2013-06-09",6,951.22,0.18795,4.33333333333333,"ENE",6.5,13.149224004078,0,930.953773204527,18.0208333333333,24.9,82.8333333333333,49.7876461666667,71.0032467272727,1.33,27.82653975,48.286939,5.07194615,3
"2013-06-10",6,943.35,0.10159,5.16666666666667,"NE",5.5,12.7830911901409,0,929.281755101768,18.2833333333333,25.2,79.125,69.1158184166667,46.3181818181818,2.26791667,37.17346025,57.0899756666667,8.5869566,4
"2013-06-11",6,923.22,0.084825,3.5,"NE",0.7,7.56764883966065,0.5,929.716772008299,18.4875,23.8,84.75,62.7339014166667,27.4469697272727,1.85574999,36.19701075,56.7387681111111,8.282608625,0
"2013-06-12",6,809.68,0.094344,2.95833333333333,"E",4.3,9.95377413697164,0.3,929.820856684666,18.6458333333333,25.1,88.0833333333333,44.35416675,37.3376623636364,1.46821428,27.7942665,52.766045625,3.838438725,0
"2013-06-13",6,885.12,0.078834,2.29166666666667,"SE",2.5,9.44497574491401,0,928.877677369578,17.9083333333333,22.8,88.0416666666667,49.6215278333333,48.8030302727273,1.36765872555556,29.6744895,57.23517775,5.3447205,1
"2013-06-14",6,651.53,0.078035,2.45833333333333,"C",6.5,13.3489228517833,0,927.380199448118,17.0791666666667,24.7,79.6666666666667,52.20208325,53.8,1.392380951,30.682765,57.3107855,6.4078675,2
"2013-06-15",6,876.51,0.16626,3.375,"SE",1.2,8.21178549857285,0,928.023289479186,15.6,18.7,84.4583333333333,44.1897726666667,49.57,0.846964288,26.59753775,36.12377075,4.51086955,3
"2013-06-16",6,655.43,0.19496,4.83333333333333,"NE",0.2,7.84892302626478,0.1,925.565518130718,17.6583333333333,21.6,85.75,44.2765152307692,39.8011904,1.43071429,25.00347225,40.836050625,4.0523098,0
"2013-06-17",6,1078.5,0.44408,7.95833333333333,"NW",3,7.92014188549759,17.2,925.308083599729,17.4291666666667,19.7,86.625,36.9990843846154,28.7528571,1.46805555555556,20.21850475,47.030767,5.311141325,0
"2013-06-18",6,659.32,0.15202,2.79166666666667,"C",5.7,12.9070758426446,0,928.199091107848,16.725,22.9,83.7916666666667,44.5224357692308,42.0154762,1.39404761444444,24.832639,58.0977676666667,6.271739025,1
"2013-06-19",6,624.45,0.26356,4.66666666666667,"NNE",6.3,13.4118906571533,0,926.661404813268,17.8041666666667,26.6,81,62.4775639230769,38.3961039090909,1.47440475111111,36.72321425,67.7155395555556,6.581521675,2
"2013-06-20",6,406.49,0.12936,2.875,"SSE",0,6.83392054294971,0.4,926.758729537266,17.7125,22.1,90.2083333333333,60.1639194615385,25.4681818181818,1.4669642875,35.77877,61.1110574444444,7.138729975,0
"2013-06-21",6,1118,0.43495,10.1304347826087,"NNW",0,8.6404926966561,0,921.909099065028,20.6958333333333,24.3,71.5416666666667,43.9482601538461,41.725,1.23710317777778,21.19494075,43.3177425555556,5.6652174,1
"2013-06-22",6,830.33,0.33799,8.45833333333333,"WNW",6.6,14.1330672190603,0.7,924.398455978006,18.6041666666667,23.5,68.6666666666667,33.4839743846154,42.0454545454545,1.20039681555556,19.86934525,32.908365,8.31521745,0
"2013-06-23",6,712.65,0.28996,5.29166666666667,"E",0.4,7.26729969565901,0,930.223354689557,14.8125,18.7,84.0833333333333,28.6762821538462,38.6977272727273,0.942261906666667,15.9613095,35.1757774444444,6.934782625,1
"2013-06-24",6,678.19,0.2332,6,"ENE",0,2.85873915001654,26.5,929.780943290065,15.9958333333333,18.3,92,26.1624125384615,20.4589285,1.265357139,16.607143,42.8342127777778,5.7282608,0
"2013-06-25",6,504.34,0.26077,4.625,"NNW",0,2.06381676710838,18.5,927.838187648183,16.5541666666667,17.7,96.3333333333333,28.3030303076923,4.12987019090909,1.98,18.55357125,47.4946697777778,6.082298075,0
"2013-06-26",6,538.84,0.16243,3.91666666666667,"WNW",0,4.23258929004838,37.3,927.395230250819,17.2958333333333,19.1,93.7916666666667,34.4551282307692,8.65909090909091,1.394107141,20.419643,47.1082354444444,5.42028983333333,0
"2013-06-27",6,585.43,0.05261,2.41666666666667,"SW",0.4,7.12486914252784,0.1,928.246867439661,17.6708333333333,20.5,90.9583333333333,41.4760311538462,11.9659090909091,1.60446428,25.5,45.3563405,5.99999996666667,0
"2013-06-28",6,720.37,0.11893,2.875,"E",4.9,10.4519094814415,0,926.337039327478,18.8791666666667,25.1,86.4583333333333,45.6354514615385,33.2272727272727,1.670357139,25.3611113333333,46.4545291,4.73913043333333,1
"2013-06-29",6,1215.9,0.43063,8.58333333333333,"N",6.9,12.8401081948426,5.4,923.638983421435,20.9333333333333,26.9,78.75,36.0749123076923,58.0454545454545,1.300357139,16.638889,38.8305376,3.1488801,0
"2013-06-30",6,519.66,0.17567,3.41666666666667,"SE",0,3.07770131255309,7.8,926.446004150818,17.1541666666667,19.2,94.625,19.6027369166667,24.0624999,1.08258929125,11.0472223333333,30.2459156777778,2.880434775,0
"2013-07-01",7,393.03,0.26292,4.16666666666667,"SSE",0,1.84838872183909,27.5,928.51731103796,15.0333333333333,16.9,96.9166666666667,16.7452620769231,28.0142858,1.115625,8.03373016666667,31.2099302555556,3.168060175,0
"2013-07-02",7,652.22,0.3101,5.95833333333333,"E",0.1,5.61176983352173,0.7,930.875311009207,14.3083333333333,16.4,92.0416666666667,29.0178987692308,30.0275974545455,0.829166666666667,13.561249,36.8446673333333,5.357065225,0
"2013-07-03",7,627.87,0.15628,8.25,"NE",7.2,14.5889377532356,0,931.828241450494,16.2625,22.7,82.1666666666667,41.9947552307692,37.6022727272727,1.25833333333333,20.763285,44.94755,6.74239135,1
"2013-07-04",7,647.88,0.15416,6.5,"NE",5.7,13.6518447535338,0,933.313424249428,16.2416666666667,22.8,83.875,60.7957873846154,25.825,1.72037036666667,25.0042273333333,57.82065225,6.771059725,2
"2013-07-05",7,666.4,0.063507,5.16666666666667,"NE",8.8,15.4668181061759,0,931.715020501804,17.4791666666667,26.5,77.2916666666667,65.2660254615385,39.5909090909091,3.70857143,32.9305553333333,61.6163445555556,8.34103255,3
"2013-07-06",7,595.3,0.2192,4.875,"NE",9,15.1821842831767,0,928.677836394109,18.1541666666667,27,71.6666666666667,60.5788083846154,50.1688311818182,3.30678571,30.1805556666667,47.1173914,7.629891275,4
"2013-07-07",7,710.16,0.31638,3.29166666666667,"W",8.3,15.4775470176973,0,928.114378895997,17.9041666666667,26.8,73.625,52.0301958461538,68.1704545454545,2.57321429,26.1099033333333,43.5760932,7.66007895,5
"2013-07-08",7,508.33,0.31747,4.5,"SSE",0,5.47721762852481,0.1,932.385948674475,15.7958333333333,18.5,91.2916666666667,22.4354794615385,31.5827921818182,1.266071424,14.248016,26.21126487,4.717391275,0
"2013-07-09",7,559.96,0.35098,4.875,"ESE",0,4.39126064954922,0.5,934.349998896681,15.2541666666667,16.9,91.5,27.3141026153846,33.2175324545455,0.604166666666667,11.0972224333333,35.4986906,5.6847826,0
"2013-07-10",7,547.22,0.12798,6.95833333333333,"NE",5.7,13.1740643383184,0,933.287234748347,16.2541666666667,22.2,80.5416666666667,38.4679488461538,35.6363636363636,0.84482143,20.25,41.4619566,6.554347825,1
"2013-07-11",7,670.52,0.16745,5.91666666666667,"NE",6.9,13.397764840347,0,931.4137058119,15.4458333333333,20.9,83.5416666666667,49.0428321538462,33.7159090909091,1.35875,25.0833333333333,55.5024155555556,6.7173913,2
"2013-07-12",7,1093.5,0.24734,5.58333333333333,"NE",8.7,15.365290565067,0,930.521060687364,16.4791666666667,24.3,70.4166666666667,63.9556856153846,49.1181818181818,3.28482143,39.875,58.0579708888889,7.07608695,3
"2013-07-13",7,1034.1,0.23989,4,"C",7.3,13.3379395569812,0,929.004712381761,17.85,25.4,74.0416666666667,74.8228815384615,54.9431818181818,3.80053571,42.625,50.1545892222222,7.717391375,4
"2013-07-14",7,1370.7,0.25298,2.79166666666667,"C",6.1,12.5449071286085,0.1,927.59455335499,18.1083333333333,25.6,77.5833333333333,68.9711536153846,69.5162337272727,3.19892859,41.1785713333333,52.4602254444444,8.179347825,0
"2013-07-15",7,1116.8,0.29124,4.5,"SSE",6,10.8054923532483,0,926.852173465989,16.7291666666667,24.1,82.8333333333333,41.1968556923077,36.4226190833333,1.39431817454545,19.7019103333333,44.430583125,4.57971016666667,1
"2013-07-16",7,857.76,0.068496,2.95833333333333,"SE",4.6,10.5202373119338,0.2,928.519118001571,15.175,23,84.5,70.84395575,39.3977272727273,1.53125,41.0555553333333,67.0938681111111,6,0
"2013-07-17",7,735.19,0.26023,4.16666666666667,"C",7.7,16.1346164348953,0,927.804986254896,16.4708333333333,25.8,73.75,80.5847540833333,60.5606060909091,2.94232143,43.1805556666667,72.9204503333333,6.76811596666667,1
"2013-07-18",7,1454.4,0.44604,5.5,"C",8.4,16.1441752952258,0,924.87873747848,17.8791666666667,26.9,67.5,75.9455302307692,60.7132034545455,2.53401191,37.4839546666667,68.6122861111111,9.54944586666667,2
"2013-07-19",7,511.35,0.23408,4.625,"SSE",2.7,8.13217318541308,5.3,925.443089053616,15.9583333333333,21.9,87.625,52.0115620769231,31.7977272727273,1.88679893222222,27.171988,50.5655585,7.0971867,0
"2013-07-20",7,1369.9,0.47706,8.91666666666667,"NE",5.9,13.8290758765279,0.1,921.495816538206,20.4916666666667,26.8,75.9166666666667,37.3471756923077,50.2386363636364,1.25740741555556,14.8472223333333,36.28817525,3.82608695,0
"2013-07-21",7,1554.5,0.39533,10.3333333333333,"NW",6.2,13.545909983621,9.9,922.199570466724,21.5375,26.6,75.625,33.5856505384615,57.5081169090909,0.8125,12.4415584,32.0097604285714,3.3115942,0
"2013-07-22",7,647.37,0.28756,3.79166666666667,"SE",1.5,6.90544320651563,4.1,925.520970635576,16.5708333333333,22.9,91.8333333333333,24.9501220769231,30.3020833333333,1.54748677888889,11.1805555666667,32.5246565555556,3.5652174,0
"2013-07-23",7,214.55,0.15149,4.66666666666667,"SE",0,2.44960561732029,6.9,928.99858074716,9.0125,12.9,94.25,20.12369,29.0550595,0.925436511111111,11.1777776666667,29.0332621888889,4.82608695,0
"2013-07-24",7,631.66,0.2969,5.04166666666667,"SSE",0,3.25602445513159,9,931.814736273042,7.25,8.6,89.4583333333333,19.5423634615385,30.4077381666667,0.896428573333333,10.6449275333333,30.6165170888889,4.80434785,0
"2013-07-25",7,462.66,0.27134,6.41666666666667,"SW",0,4.94237242498036,14.6,932.646543800525,8.90416666666667,11.3,93.625,16.6474359,33.3318451666667,0.639880953333333,9.15079353333333,31.3532609125,2.9782609,0
"2013-07-26",7,690.85,0.35662,5.75,"SSE",1.1,7.36408502892156,2.9,935.243981642316,11.4,14.6,94.4166666666667,25.7467949230769,33.1830356666667,0.772420634444444,12.7361113333333,33.5147947,3.26086956666667,0
"2013-07-27",7,711.84,0.19136,3.66666666666667,"SSE",3.4,11.6229602473677,0.6,932.335952782428,12.9333333333333,18.4,85.3333333333333,38.6826923076923,58.4583333333333,1.49603175333333,26.1694446666667,39.2887542,3.37681156666667,0
"2013-07-28",7,557.46,0.13362,2.41666666666667,"C",8.2,17.5031763309871,0,929.96529361843,12.725,22.9,78,44.2403845384615,79.2291666666667,1.66388888777778,31.5694443333333,44.4715884,6.79710146666667,1
"2013-07-29",7,542.47,0.22416,2.75,"C",9.4,18.0308514324009,0,932.01233764937,12.2583333333333,21.2,73.7083333333333,66.6509907692308,55.5089285833333,1.69206347333333,35.2451693333333,59.5728262,9.92753636666667,2
"2013-07-30",7,444.34,0.16108,3.95833333333333,"SE",7.3,18.4125696915393,0,931.742500850055,13.9458333333333,24.6,77.25,75.425,43.6477272727273,2.33492063333333,39.2874396666667,66.5579941,11.6666666666667,3
"2013-07-31",7,624.89,0.22397,4.79166666666667,"NNE",9.1,17.3972961936029,0,930.286038182574,16.8083333333333,26.9,66.5833333333333,83.67481075,55.2321428333333,3.85678570909091,54.9293476666667,69.762026,10.1159420666667,4
"2013-08-01",8,733.91,0.26145,3.33333333333333,"N",9,17.4113847413583,0,929.124541840999,17.6166666666667,28.3,68.2083333333333,98.4152801666667,75.8428571666667,4.03035714545455,55.0211353333333,79.4635899,8.79710156666667,5
"2013-08-02",8,841.12,0.26561,3.08333333333333,"WNW",8.6,17.7204538128252,0,927.872907507697,17.8416666666667,27.9,65.6666666666667,99.632548,79.1473214166667,3.66038960909091,60.53282,79.5869574,8.91304353333333,6
"2013-08-03",8,651.02,0.22894,2.5,"NW",8.6,16.997658799861,0,926.921926889771,19.175,30,62.7083333333333,78.5389255833333,108.1934525,2.66607142727273,41.8230676666667,66.4426087,8.0144927,7
"2013-08-04",8,1072.7,0.46173,5.75,"NW",7.9,16.6428842181573,0,926.606104627467,19.4583333333333,28.7,62.75,60.4960315833333,98.25,1.965892857,30.768857,45.9169332222222,6.2753623,8
"2013-08-05",8,618.39,0.25818,5.125,"E",3.2,10.9681260697879,0,929.982625736307,15.9791666666667,20.8,88.4583333333333,57.5096153076923,50.2872024166667,1.78125,35.3333335,46.9504832222222,6.5100069,9
"2013-08-06",8,769.79,0.17052,5.41666666666667,"NNE",5.6,14.4529867141759,0,930.371744321014,16.1791666666667,25.1,86.25,65.2604515384615,43.5486111666667,1.86482142,31.97023825,57.8815172222222,6.18081433333333,10
"2013-08-07",8,643.3,0.20019,6.41666666666667,"ENE",8.1,18.240169095629,0,927.454965400207,18.2416666666667,26.1,72.5,68.6574693076923,70.1413690833333,1.71610714,34.46323525,61.2219921111111,5.9648033,11
"2013-08-08",8,880.98,0.27033,6.125,"NNE",8.5,17.737657853319,0,925.140585502599,20.4583333333333,28.8,59.6666666666667,74.684643,71.8145833333333,2.87964285,43.27083325,64.6767024,6.9538867,12
"2013-08-09",8,1089.8,0.36829,3.91666666666667,"NW",7.4,17.3826560798442,0,925.683922133857,20.3,29.1,65.0416666666667,73.475683,68.33978175,2.34660714,39.72916675,56.9070807,7.1780303,13
"2013-08-10",8,1439.5,0.30481,9.75,"WNW",8.5,17.7692549325286,0,924.03125592564,20.825,28.2,60.3333333333333,66.3076923076923,81.46875,1.738392846,28.78124975,37.3919255,4.913043475,14
"2013-08-11",8,939.34,0.11559,6.83333333333333,"WNW",5.3,14.888273776197,0,926.001664546575,12.2083333333333,17.6,70.625,52.8942306923077,51.8019480909091,0.915142863,29.13257575,55.8215414,8.565217425,15
"2013-08-12",8,1035.2,0.24821,6.29166666666667,"E",7.8,19.6601341979477,0,925.237042595175,15.4458333333333,25.8,67.4166666666667,84.448718,57.7291666666667,2.77732143,51.2416665,70.1863765,10.967391125,16
"2013-08-13",8,929.05,0.21457,5.25,"NNE",4.9,13.8733938794054,0,925.526962456121,19.7625,27.4,70.375,81.6346150769231,61.7604166666667,2.55089285,46.9541665,65.2028984444444,12.1195653,17
"2013-08-14",8,601.24,0.36243,7.91666666666667,"S",0,3.38312465500616,3.4,929.124685543624,11.0833333333333,16.4,93.875,18.3959029230769,39.86458325,0.633214284,8.5395834,25.14110676,2.91040842666667,0
"2013-08-15",8,1005.3,0.41043,6.41666666666667,"SSE",0.4,9.72348893628713,3.6,932.053615098453,10.025,12.9,90.625,29.3427586153846,37.2413420909091,0.682321428,13.09827925,35.6689441,5.5846179,0
"2013-08-16",8,850.77,0.2735,6.54166666666667,"ESE",8,19.6580192138534,0,930.818980003739,13.4916666666667,20.4,81.4583333333333,34.9016037692308,40.1666666666667,0.879805197272727,17.75775425,35.4828157,6.727581525,1
"2013-08-17",8,618.99,0.31995,5.54166666666667,"ESE",0.4,5.25926598615235,0.9,931.451380137317,13.7041666666667,17.5,92.7916666666667,26.3825251538462,37.77033725,0.741883116363636,15.84310275,28.52648221,7.2418478,0
"2013-08-18",8,793.76,0.42137,8.70833333333333,"E",0.2,6.31073820929852,0.1,932.683233164171,13.5,16.4,85.125,29.823718,40.4687499166667,0.535551948181818,13.94791675,32.7521738,5.5326087,0
"2013-08-19",8,989.65,0.2321,6.33333333333333,"E",6.1,16.6446171810779,0,932.123090230123,15.3041666666667,22.1,83.125,38.349777,39.7048610833333,0.856331169090909,18.84239125,40.9731226,7.45652175,1
"2013-08-20",8,1062.8,0.19156,7.375,"NE",7,18.9825018718638,0,931.636014020138,15.9416666666667,24.4,80,50.8085284615385,58.2718253333333,1.09431817818182,27.1770835,49.2695651,8.7500001,2
"2013-08-21",8,1934.3,0.29037,7.125,"NNE",7.9,20.500033100694,0,928.91408728454,18.1166666666667,26.5,65.4166666666667,66.0032048461538,60.4791666666667,2.85616883636364,35.92708325,52.0507248,7.826086975,3
"2013-08-22",8,2114.7,0.41659,6.45833333333333,"NW",6.8,16.3161625264785,0,926.03660391137,19.8041666666667,26.8,62.4583333333333,79.2467950769231,49.5791666666667,3.0189935,42.9435305,54.2709916666667,8.5,4
"2013-08-23",8,2300.4,0.23913,4.375,"SSE",8,17.2330169771099,0,926.756087630657,18.5666666666667,29.8,76.5833333333333,61.8557693076923,65.4895833333333,2.45844156363636,31.405344,44.5685538,6.82608695,5
"2013-08-24",8,753.69,0.16575,5.66666666666667,"SSE",6.4,17.9260144106408,0,928.457949673942,18.1291666666667,27.6,80.5833333333333,53.0251831538462,74.7752975833333,1.57754326363636,28.82971025,41.8192942,7.717391325,6
"2013-08-25",8,1117.9,0.1309,3.91666666666667,"W",8.4,20.4268607777135,0,926.015003615078,20.6833333333333,30.8,66.3333333333333,54.73454,100.25,2.02353896363636,29.92572475,44.3680745,5.79347825,7
"2013-08-26",8,867.52,0.14407,5.29166666666667,"S",5,17.2062743252499,0.1,924.574936815253,16.8708333333333,24.6,82.1666666666667,34.9155983846154,49.6145833333333,0.835681818181818,15.7710275,34.1501977,3.2826087,0
"2013-08-27",8,933.26,0.30525,8.75,"WNW",0.7,8.39866043515238,1.9,927.711589297866,13.0708333333333,16.2,80.1666666666667,27.0705128461538,21.1041666666667,0.900649346363636,14.525,29.008981,5.3443676,0
"2013-08-28",8,910.12,0.27689,6.33333333333333,"SSE",3,15.8797289678526,0,933.090496944885,11.1416666666667,15.7,78.8333333333333,40.2210144615385,37.5491071666667,0.70211039,20.03759075,40.5391305,7.874011875,1
"2013-08-29",8,740.4,0.23254,7.83333333333333,"NE",7.6,21.9393713954721,0,932.549730120609,14.2375,23.2,74.5,57.0384614615385,59.5520833333333,0.932629867272727,30.0520835,57.0626597,8.427371575,2
"2013-08-30",8,917.35,0.11052,5.08333333333333,"E",6.4,21.4304695183793,0.1,930.963352248378,16.1583333333333,27.5,70.2916666666667,67.9807691538462,75.4583333333333,2.18133116363636,39.35416675,62.612455,10.043478275,0
"2013-08-31",8,1232.8,0.1576,4.125,"NE",7.6,19.8606697903399,0,928.470123118865,18.5166666666667,28.3,60.0416666666667,64.9285712142857,100.373511666667,2.02792207272727,43.25000025,56.5347824,8.07608695,1
"2013-09-01",9,1249.3,0.24489,4.20833333333333,"SE",9.8,21.3188311281392,0,926.060142659903,20.1208333333333,30.8,55.2916666666667,70.3184523571429,132.572916666667,1.77808440909091,42.60416675,72.7200484,8.1847826,2
"2013-09-02",9,1396.2,0.28399,4.29166666666667,"NNW",7.6,19.214860741431,0,923.116340123281,21.1,31,55.3333333333333,77.1145185,97.7,2.30649350909091,39.892583,87.2436339,8.815217475,3
"2013-09-03",9,1099.8,0.27726,3.79166666666667,"SSW",0,7.61716219196905,2.4,924.965798019974,17.9125,22.7,81.2916666666667,48.7217908571429,38.4002975833333,1.335440474,29.5557065,50.55681025,5.178359675,0
"2013-09-04",9,587.22,0.2975,6.08333333333333,"SSE",0,6.63610565709731,0.4,931.008828061617,14.4458333333333,16.1,92.0833333333333,21.3961810714286,32.1934525,0.688571428,11.2898551,30.3719874,6.6684782,0
"2013-09-05",9,896.39,0.30983,6.58333333333333,"E",0,5.7292482679901,0.1,932.893390248983,14.6875,16.8,91.625,29.8762755,29.32291675,0.740357143,15.0416665,33.4033127,7.347826,0
"2013-09-06",9,1262.2,0.15234,8.45833333333333,"ENE",9,20.5032132949377,0,931.906852830377,17.1958333333333,23.6,79.2083333333333,33.678442,52.2916666666667,0.77625,16.6354165,33.6217392,6.793478275,1
"2013-09-07",9,1253.9,0.097439,7.16666666666667,"NE",8.5,21.8932782086459,0,930.083752442616,17.5333333333333,25.5,76.75,40.1409161428571,85.7886908333333,1.065892859,21.83333325,32.8017786,6.880434775,2
"2013-09-08",9,1361.3,0.13373,5.54166666666667,"ESE",9.5,23.0569389035645,0.1,930.055171553766,18.8208333333333,28.4,65.375,55.4200679285714,109.079545454545,1.35089285,29.8229165,51.5874742,9.586956475,0
"2013-09-09",9,1328.4,0.076447,4.45833333333333,"SE",10.4,22.2377954724425,0,930.809721507969,19.275,28,67.0833333333333,63.4540042142857,107.914583333333,1.41542208,31.2964015,57.0081207,11.8913045,1
"2013-09-10",9,993.24,0.19022,4.04166666666667,"SE",10.5,22.9451281831268,0,931.346059036192,18.5166666666667,28.6,71.5833333333333,64.4104437142857,90.8854166666667,1.33436147818182,31.56912875,54.2874309,12.423912975,2
"2013-09-11",9,1241.7,0.18276,5.79166666666667,"NE",7.5,20.9005056961759,0.1,929.279694369028,18.5875,27.4,81.3333333333333,64.8997623571429,69.2127975833333,1.27310606636364,31.625,49.1618413,7.9673913,0
"2013-09-12",9,1520.9,0.1822,6.20833333333333,"NE",9.9,23.138405515856,0,927.094661618445,21.4166666666667,30.5,60.3333333333333,63.604167,79.5104166666667,1.64253247272727,35.85416675,54.5258399,8.2826087,1
"2013-09-13",9,2209.5,0.15447,4.66666666666667,"ESE",9.8,21.9326843106758,0,927.503992988001,21.0833333333333,29.6,54.0416666666667,57.7857142857143,115.96875,1.61120130454545,31.4166665,55.2339264,9.008893375,2
"2013-09-14",9,2269.8,0.18112,4.375,"ENE",10.2,23.5616570271788,0,927.508959031243,21.1583333333333,31.5,52.5416666666667,71.4141163571429,109.447916666667,2.01661255454545,39.6041665,51.9086297,9.3478261,3
"2013-09-15",9,2666.6,0.26066,4.33333333333333,"ENE",8.2,21.279449065875,0,925.843159976452,22.5625,32.2,49.4166666666667,74.9117297142857,104.640151818182,1.91677489090909,37.75,56.0217697,9.0652174,4
"2013-09-16",9,1389,0.34923,6.25,"ENE",3.7,11.5428772824453,6.9,922.424199247443,20.525,27.6,68.5416666666667,64.3358191428571,53.9334415454545,1.45324675545455,30.76630425,49.9588768,7.256916925,0
"2013-09-17",9,1204.8,0.40877,8.83333333333333,"NNW",0,4.32641478856299,1.1,922.892329964463,18.6708333333333,20.8,86.2916666666667,28.568723,33.3660714166667,1.07808441545455,16.012681,38.5649428888889,5.051759825,0
"2013-09-18",9,373.82,0.24138,4.66666666666667,"ESE",0,4.32976142950189,1.8,929.349339256182,14.7083333333333,17.2,92.5833333333333,26.9130012142857,23.8497024166667,0.90625,14.351799,38.3527567777778,5.438192675,0
"2013-09-19",9,579.18,0.22931,4.375,"SE",0,7.64407008490303,10.6,930.98806829953,16.9208333333333,20,92.2083333333333,35.7980768461538,22.96875,1.03166667,16.8125,41.6510791111111,7.116977225,0
"2013-09-20",9,1268.2,0.21444,4.66666666666667,"E",4.8,15.8958011676939,0,926.253953860726,19.4333333333333,28.5,85.7083333333333,43.6551280769231,63.5625,1.383392867,22.33333325,42.6994216666667,7.89130435,1
"2013-09-21",9,1274.4,0.53412,9.20833333333333,"NNW",8.8,24.1608304884424,0,921.864351350797,24.1708333333333,33.3,67.2916666666667,42.0849523846154,84.9166666666667,1.101428578,19.2916665,34.824495,6.09458413333333,2
"2013-09-22",9,1063.7,0.32261,4.58333333333333,"SE",0.2,6.73561631354818,18,923.906285463662,18.7458333333333,23.6,91.5833333333333,29.7256132307692,45.7068453333333,1.12125,15.22708325,39.3305685555556,4.59486166666667,0
"2013-09-23",9,1097.5,0.27539,4.79166666666667,"NNE",2.6,13.1522863814212,45.6,926.064955689062,18.2291666666667,25.5,89.1666666666667,26.8470786923077,39.224026,1.152928563,16.84873175,47.9277227777778,4.55072466666667,0
"2013-09-24",9,860.15,0.29199,5.45833333333333,"S",0,6.74569350264441,0.8,925.031106113801,16.9333333333333,19.8,89.2083333333333,26.0590884285714,30.9074675454545,1.277202389,14.96525625,41.363159875,2.0898033,0
"2013-09-25",9,1212.4,0.37186,8.125,"S",5.4,15.2611430608722,1.5,928.124918216983,12.1625,15.7,82.625,22.9484731428571,38.7375991666667,0.60515873,8.60824285,21.6833827875,3.414525675,0
"2013-09-26",9,967.43,0.31184,6.95652173913043,"SSE",6.6,19.8407041276846,0.3,929.64910910314,13.0458333333333,17.7,75.125,29.9940475714286,47.9682539166667,0.635714283,13.7532895,28.4874624444444,6.9456523,0
"2013-09-27",9,780.54,0.31142,6.70833333333333,"SE",8.9,26.0541666902167,0,929.170691353274,13.7166666666667,19.5,75.0416666666667,33.2706043571429,55.1413690833333,0.88571429,15.6480975,28.063607,6.59782595,1
"2013-09-28",9,683.92,0.16734,8.45833333333333,"ENE",6.1,21.1880272691692,0,926.881554596246,16.0958333333333,28.2,77.75,31.9107142142857,93.84375,0.859285714,15.076063,32.3846984444444,4.45652175,2
